10.369803,2.44743,0.63286924,2.8662853,1.5047662,0.87606484,1.1040792,0.19419685,-0.4412768,-0.517862
9.230604,1.203712,0.45929447,3.767141,1.50715,0.19804764,1.0465915,0.6220103,-0.39573702,-0.7306593
8.975367,0.9179178,0.68975115,4.2822375,1.238961,0.043521084,0.36622563,0.49440166,-0.26488665,-0.7749134
9.94163,1.5703005,1.2335553,4.230936,0.95437956,0.19683735,-0.4485822,0.13961212,0.11222826,-1.2466283
9.2106695,0.12307,2.2322474,5.07848,0.6336813,-0.9332014,-0.785352,-0.38884702,-0.2922265,-0.96381265
9.252237,0.33351365,2.8722231,3.9540906,1.1205627,-0.26029354,-0.51674634,-0.32472733,-0.20993052,-0.9403117
8.017157,-0.39117822,4.6995997,2.0212154,1.7295283,0.3185281,-0.0078033595,0.1873182,-0.3145072,-0.2764544
7.642577,-1.0106965,5.398667,2.2961972,1.6624827,0.10521095,0.41487625,-0.0019689922,-0.05025989,-0.46323144
9.427939,1.9174583,3.952807,-0.56682897,2.7474923,2.8371994,0.2276927,0.2970699,0.4759051,-0.21024941
8.749973,1.2223026,3.5753758,0.35744014,2.0049837,1.8094479,1.1279467,0.01387321,-0.14510903,0.027838277
9.823272,3.2162256,2.0717838,-1.360685,2.6295216,3.479157,0.94479686,0.2353257,-0.21037158,0.6218441
10.133469,3.4403448,0.15270329,0.06431153,2.1556563,2.8195386,1.2351499,0.12058588,-0.44788313,0.28192115
10.156006,3.332169,-0.41358858,1.0049661,2.1999192,2.5553277,1.1896243,0.30758506,-0.27926162,-0.07186592
9.360441,2.4811862,-0.41202402,1.7843164,2.103226,1.9585365,0.791788,0.72182536,-0.17645684,-0.29905358
9.09025,2.058169,-0.3580158,2.2736623,2.0659313,1.6597825,0.1057011,0.8242651,0.017195156,-0.4023585
9.849965,2.6422536,0.3565273,2.425557,1.6853534,1.8095317,-0.64275897,0.3183596,0.11349827,-0.6318728
9.285064,1.2106061,1.2233815,3.6746204,1.1025212,0.42074203,-0.21081562,-0.45328122,-0.25008366,-0.6749526
9.575693,1.5982221,1.6588664,2.5431554,1.5060898,1.0561193,0.22299288,-0.39630678,0.0661307,-0.8748081
7.5311046,-0.78260326,4.3754096,2.3896503,1.6402487,0.27603927,0.6169996,-0.31019723,-0.14302872,-0.28697553
6.704117,-1.2470157,5.627739,0.43137437,1.6299158,0.13287923,0.7150193,0.4799907,0.08999088,-0.09998162
8.538366,1.3315024,3.8768244,-0.91507185,2.0232968,1.991909,0.33807087,0.41366467,0.38012928,0.023175916
8.311996,1.1153361,2.5297992,0.09366327,1.4981875,1.1669317,0.9089961,0.06729694,-0.40892327,0.4853818
9.527148,2.4192448,1.2529402,0.36314425,1.4614787,1.5664972,0.390287,-0.01194583,-0.39450133,0.4524105
9.52057,2.0790021,0.6083453,1.4562925,0.92870307,0.74829495,0.66225934,-0.20605186,-0.3892518,0.009457946
8.981839,1.7687633,-0.3533029,1.7939106,1.2973949,1.0500325,0.74237037,-0.02949419,-0.20423444,0.0742347
8.281349,1.1349086,-0.35600898,2.5514987,1.0907055,0.48178864,0.8367495,0.35007614,-0.23612408,-0.16739032
8.301349,1.1196712,-0.37737787,2.6578798,1.0642759,0.4601444,0.28732702,0.509117,0.05601535,-0.34300137
8.89118,1.7360398,-0.012744603,2.5606685,0.95655984,0.8535303,-0.7296801,0.117389075,0.050149217,-0.33212018
8.30185,-0.13503627,1.4211038,4.256862,0.17559217,-0.99765396,-0.66989386,-0.58080596,-0.032558773,-0.7240914
7.6112247,-0.9267518,3.1253257,3.048155,0.9510975,-0.64204055,-0.8239865,-0.361613,0.026139319,-0.32145363
5.643785,-2.9968228,5.4743176,2.7602618,1.0325379,-1.1673124,-0.7885548,-0.1878943,0.015929261,0.123576544
5.108787,-2.8978393,6.0946803,0.2545553,1.5936631,-0.56158924,-0.54426056,0.7818974,0.4511388,0.13789311
7.3831725,0.76191944,3.9553783,-1.8191725,2.4177866,2.3879507,-1.912061,0.8327845,0.5979352,0.78668934
7.2592964,0.07409212,2.285107,0.7974095,0.9856639,0.3436996,-0.895877,0.07366069,-0.15397084,0.42799076
8.3988495,1.4999877,0.73680586,0.721574,1.003336,1.1179198,-1.1835071,-0.12538233,-0.0867307,0.51529104
8.180321,0.7712018,-0.15482777,2.1209745,0.61448497,-0.0058284616,-1.1118299,-0.19000079,-0.048282806,-0.0027486868
7.7772846,0.43924028,-0.47712266,2.7894669,0.86887515,0.024205314,-1.3788817,0.09551701,0.023407139,0.01823182
7.3021517,0.3552184,-0.8359521,2.438358,1.1995573,0.05338656,-1.3000084,1.016468,0.12853852,-0.06693553
7.097443,-0.06447388,-0.44069898,3.1706636,0.8059241,-0.38050905,-1.431983,0.702779,0.108796984,-0.06954939
7.8949313,0.46407774,0.052814823,3.42194,0.5217437,-0.33774772,-1.6585689,0.19992343,0.12464254,-0.3589742
7.7858176,-0.114905655,0.99267554,3.659715,0.03827417,-1.0526451,-1.6017407,-0.37165037,-0.13921133,-0.31485555
7.575329,-0.47218996,1.7940255,3.0792303,0.37930942,-0.7783115,-0.81990165,-0.5893246,-0.10786072,-0.24459496
5.6058507,-2.456752,4.2024183,2.339738,0.6691067,-1.1388148,-0.24611486,-0.27542204,-0.16330594,0.24743181
4.868859,-2.9752722,4.845166,1.1977799,0.41972077,-1.5680526,0.32043043,0.5155937,0.30553314,0.008500379
6.412633,-0.4027275,4.3249016,-1.1739241,1.5667812,1.0612239,-0.31951374,0.7160936,0.40829378,0.5623397
6.34654,-0.1400227,3.1522977,-0.9093301,0.7643886,0.403866,0.25010517,0.4381356,-0.42927274,1.2284297
8.235115,1.329548,1.14241,0.41660443,0.21209364,0.2287673,0.41308936,-0.16544813,-0.3415587,0.62282294
7.5440493,0.44126505,0.29686704,1.5959878,-0.21553381,-0.65168506,1.2645224,-0.50780404,-0.65949595,0.7111045
7.4667983,0.7382825,-0.8645494,1.6363447,0.3455992,-0.070513435,0.52231944,0.07622248,-0.25236833,0.5344417
6.7929845,0.057230636,-0.80285645,2.2701142,0.21074128,-0.678338,0.35232365,0.6728498,-0.095631815,0.061579935
6.3657956,-0.37704057,-0.6963377,2.5370347,0.22713082,-0.81442195,-0.15030187,0.6819081,-0.119930975,0.37628654
7.471414,0.7325879,-0.48998538,2.112415,0.15531911,-0.26721153,-0.5278437,0.43951243,0.15873012,-0.03084958
7.0693936,-0.5237203,0.65805924,3.2102597,-0.5753671,-1.5496415,-1.1146926,-0.33752173,-0.13541837,0.07173868
6.6139336,-1.1200281,1.5563043,2.780716,-0.1571817,-1.2920452,-1.0429397,-0.5166158,-0.10085058,0.113663636
5.2371664,-2.6675048,3.694084,2.166773,0.048737146,-1.8452529,-0.42191824,-0.09382051,-0.09742126,0.3593086
3.884336,-3.971218,5.381697,1.5046425,0.10138553,-2.3939571,0.31296992,0.5160853,0.1257503,0.23590545
5.2764115,-1.5638173,4.610062,-0.6852062,1.1999803,0.25034803,-0.5701166,0.5861607,0.47002128,0.84783685
5.643937,-1.0782903,3.01459,0.45459208,-0.06915927,-0.9162124,0.49062335,0.015435104,-0.43918964,1.1422204
7.6359224,0.99479485,1.0666043,0.26736435,0.07138186,-0.32566148,0.48569262,-0.056829177,-0.12372725,0.6146482
7.61093,0.4408175,0.32327014,2.1616254,-0.64343655,-1.8272879,1.4261545,-0.4694352,-0.5946184,0.40547642
7.7002325,0.8067763,-0.65100974,2.2576933,-0.0796212,-1.4427211,0.5821328,-0.04703069,-0.16213557,0.14904518
6.9069505,0.34198412,-1.0253658,2.3648891,0.08726935,-1.7318465,0.0698079,0.5820784,0.15641552,-0.08401916
6.157812,-0.2949989,-0.6491859,3.0258563,-0.014486739,-2.0192518,-0.39996108,0.5793694,0.11248058,-0.006356469
7.273125,0.9578268,-0.4992841,2.4397461,0.021700894,-1.3130578,-1.1112443,0.2803489,0.29745364,-0.20241508
6.61061,-0.632403,0.6702348,3.798884,-0.66753477,-2.9051733,-0.89517576,-0.4965828,-0.15776496,-0.12602197
6.6552563,-0.6400467,1.7986543,3.006521,-0.22964105,-2.6331434,-0.3455603,-0.562027,0.11333322,-0.28426716
5.3554435,-1.8654453,3.5887413,2.539853,-0.06442765,-3.1015668,-0.22641937,-0.24617434,0.010376108,0.0757656
4.634028,-1.9418175,4.0585036,0.87564266,-0.40389466,-3.7591746,0.42746034,0.54536366,-0.15285186,0.17527379
5.453392,-0.3639129,3.3897521,-0.65966463,0.578416,-1.9380413,-0.42854804,0.6575057,0.26180488,0.62932086
5.498102,-0.25495455,2.5944886,-0.09329432,-0.24157844,-2.7658086,0.20358418,0.4223015,-0.108525544,0.65200675
7.135317,2.1937037,0.4755789,-0.82980144,-0.085086815,-1.298918,0.5069465,0.12256221,-0.26317444,0.9029275
7.3402953,2.245067,-0.63716644,-0.04979478,-0.48565835,-2.062583,1.2894531,-0.018926889,-0.47216865,0.48611867
7.423884,2.6067982,-1.4897195,-0.2562607,0.18198425,-1.4970467,1.1878523,0.56501913,-0.06669509,0.274636
6.340232,2.048814,-2.0439844,-0.38271722,0.64241123,-1.6146405,0.6345238,1.7375282,0.018375358,0.35117218
6.202231,2.0512702,-2.0731118,-0.3259852,0.6111458,-1.4646405,-0.42798215,1.9721569,0.44901127,0.1711179
6.6176877,1.9478253,-1.2009249,0.7293615,0.07610614,-1.7674427,-1.2015331,1.0414035,0.39551267,-0.051029064
6.1805882,0.69861835,0.020424977,1.7461162,-0.7325848,-3.0721462,-1.5670693,0.10400852,0.006300357,0.06068102
6.4593353,0.66403437,1.0252712,0.8464618,-0.16659385,-2.7958624,-1.1195935,0.11212632,0.3141574,-0.17708446
4.5808864,-1.31425,3.283344,0.81704867,-0.16447075,-3.7003095,-0.3475603,0.22220883,-0.019601578,0.356834
3.6433861,-1.1452334,4.118033,-1.0726864,0.39902824,-2.8874087,-0.20792682,0.7958753,0.29908973,0.63675183
5.9685483,2.157396,2.027871,-2.8147576,1.3861359,-0.27778062,-0.52355397,0.627383,0.9343898,0.6013544
5.540254,1.1730032,1.1541556,-0.8948943,0.11974619,-2.3790593,-0.6701162,0.29328683,0.27411225,0.51197934
6.964435,3.0351088,-0.80675364,-1.3662702,0.32307205,-1.1962447,-0.6029498,0.19353679,0.29981923,0.5633444
6.85135,2.5757105,-1.212597,-0.35620573,-0.2624932,-2.1508834,0.2085081,-0.0002485302,0.015301517,0.283348
6.4243298,2.4169867,-2.210846,-0.3820051,0.34215003,-1.5975552,0.9912359,0.4522123,0.21483012,0.4025885
5.6799417,1.8321606,-2.1976843,-0.05617267,0.24234489,-2.0116413,0.7455039,1.1795119,0.33071494,0.24535492
5.6805744,1.833406,-2.0007162,0.040445168,0.064562686,-1.8903795,-0.2943736,1.1075245,0.5894128,0.07570839
6.5577974,2.502572,-1.7239648,0.150849,-0.04132379,-1.5680299,-1.3685892,0.55994034,0.5231841,0.016252479
6.4193754,1.6400304,-0.46344453,0.49600992,-0.46769428,-2.6751401,-1.305392,0.17949271,0.15605636,0.025846351
6.4797864,1.9489437,0.11574705,-0.65456206,0.074458934,-1.7545997,-1.1733397,0.16102748,0.35354385,0.08505365
4.5975227,-0.13919769,2.2820709,-0.48687074,-0.046757717,-2.6970606,-0.003969569,0.3102195,0.029016359,0.39872652
3.9187586,-0.5537335,3.6480665,-2.0720046,0.43997183,-2.2916307,0.8550527,1.0669818,0.5219589,0.0702213
6.1588316,2.5271664,2.1359363,-3.8521829,1.3183697,0.37099046,0.8373177,0.7869199,0.6215719,0.5570511
5.7749043,1.8984759,1.2126158,-2.776413,0.07591464,-1.047187,1.5243568,0.43120146,-0.07112027,0.7144876
6.7885475,3.237102,0.026413506,-3.0149777,0.24903587,-0.07329755,1.0355802,0.28414276,-0.20610704,0.9514104
7.400363,4.066463,-1.961162,-2.7948704,0.044043127,-0.20084304,1.1350719,0.4363917,-0.33098513,0.678424
7.2069645,3.9986188,-2.4570255,-2.2638872,0.28284016,0.006903619,1.1497658,0.5713899,0.0031699252,0.4840317
6.3758974,3.3163393,-2.7270854,-2.132801,0.48194733,-0.44222593,1.1788826,1.4517759,0.105612256,0.3245546
6.4570155,3.2267468,-2.3777325,-1.7990006,0.30356795,-0.6033604,0.31213468,1.5499686,0.3104895,0.20689712
7.1047893,3.9600983,-1.9527496,-2.229862,0.39041245,0.119489565,-0.8913537,1.1254262,0.26524463,0.189759
7.0609055,3.2276773,-1.3067193,-1.4467094,-0.23997374,-1.0760725,-0.99656683,0.53464437,-9.389478e-05,0.0881744
6.7585196,2.820548,-0.39581236,-1.8691845,0.07086731,-0.76435244,-0.14770009,0.24756326,-0.02788414,0.2706655
5.867822,2.2844014,0.9985374,-3.3655074,0.316587,-0.5211927,0.9920116,0.7696258,-0.1120253,0.7062841
4.857513,1.3331335,2.6655343,-4.4949117,0.053039324,-1.0556734,1.3005271,1.2769719,-0.058870822,0.19943617
6.8067045,3.2661152,1.3435274,-4.4596963,0.44893944,0.51124626,0.912073,0.86993116,0.45101655,-0.11384297
5.7237735,2.353263,0.77258253,-3.82467,-0.47508624,-0.7287995,1.5100964,0.6433829,-0.7701935,0.81450194
6.9988503,3.5879931,-0.18633004,-3.791243,-0.48770052,-0.14632927,1.4034017,0.5310981,-0.27728063,0.3777655
7.1475554,3.7663376,-1.7282434,-3.0369751,-0.8945847,-0.71682066,1.7747302,0.3564026,-0.653903,0.4950807
6.806465,3.655863,-2.6699252,-2.6945374,-0.43566158,-0.3413118,1.7899035,0.5523722,-0.41554913,0.52054197
5.8330364,2.91348,-2.9874735,-2.5883145,-0.1334585,-0.7748846,1.3943713,1.6885455,-0.16815376,0.23075552
5.240565,2.3642757,-2.8487942,-2.204171,-0.070131674,-0.9930928,0.9061914,1.9359664,-0.015593434,0.28424123
6.304134,3.4309695,-2.4942932,-2.3079238,-0.29092568,-0.3477698,-0.36766598,1.3473951,0.10635496,0.23292689
6.4649234,3.210448,-2.338225,-2.4223845,-0.737366,-0.8371833,-0.71186763,0.68414176,-0.1699231,0.40261072
6.3565855,2.7024045,-1.2131255,-2.5429456,-0.52038807,-0.80147827,0.20257978,0.39939943,-0.11077704,0.2649146
4.5024533,0.9417666,0.4653359,-3.3434064,-0.17329618,-1.2835624,2.0959008,0.9430742,-0.3936961,0.82629913
2.9597678,-1.2225883,3.7647934,-2.7144468,-0.541066,-2.2863405,1.3728408,0.99996984,0.1375421,-0.09931756
5.057774,1.189973,1.7231511,-3.0500216,-0.34164584,-0.7201026,0.7920899,0.43056118,0.58082664,-0.34929928
4.4390206,0.53132576,1.2449774,-2.441923,-0.9633826,-1.8444855,1.4981927,0.18647233,-0.23678242,0.07738199
5.8163486,1.9811329,0.1633507,-2.2141798,-1.1012601,-1.2354244,1.3242201,-0.24894376,-0.24093357,0.08028547
5.6246805,2.0061352,-1.376485,-1.7282181,-1.3130457,-1.6125902,1.8624698,-0.20279877,-0.5839609,0.1581575
5.631908,2.2672517,-2.6408622,-1.6831918,-0.5718996,-1.0725391,1.394232,0.42758137,-0.26454887,0.08709941
5.0083017,1.9800494,-2.7109947,-1.7567489,-0.62496805,-1.2447472,1.09266,1.0744002,-0.20974326,0.009821499
4.484252,1.3654504,-2.7665467,-1.4008391,-0.53374,-1.4888614,0.5917662,1.138546,-0.16588922,0.099679425
5.870168,2.9058099,-2.4607203,-2.1783814,-0.59666353,-0.40393862,-0.72024465,0.8041774,0.19552474,-0.07234354
5.784641,2.3165092,-2.0966382,-1.7165945,-1.0044168,-1.385923,-0.6691891,0.353485,-0.3969605,0.13503197
5.739947,2.2376637,-1.1807705,-2.5731008,-0.48788273,-0.80335784,-0.32727125,0.37476805,-0.26933563,0.16662663
4.492814,1.1074699,0.53869444,-3.379719,-0.59350103,-0.96974134,0.39996096,0.654004,-0.10678208,0.19217865
2.86362,-0.87782097,1.7281369,-3.1358318,-0.5623691,-1.5709684,0.87376106,0.8506055,0.3267461,-0.043579504
4.408013,0.6948981,2.2855608,-3.9509387,0.028650327,0.09569157,0.3514834,0.52393633,0.8672371,-0.11787597
4.5815053,1.2270727,0.16512732,-3.3919606,-0.990552,-0.8362408,0.063678965,0.2094513,-0.08131961,0.37199178
5.63827,2.275151,-1.072829,-2.7310522,-0.9678571,-0.5487657,0.033031654,-0.17669138,-0.32112664,0.34955266
5.4789233,2.2451184,-2.5283418,-2.1988568,-1.2729213,-0.96949905,0.5961975,-0.16545977,-0.51591897,0.3336676
5.523618,2.4702818,-3.158613,-2.386141,-0.706333,-0.3133,0.077511154,0.37940177,0.007263661,0.098230176
4.4343653,1.6109972,-3.2812378,-2.1789844,-0.6276984,-0.72668934,-0.43921658,1.0695125,-0.0010358696,0.118199684
4.230192,1.4352996,-3.1554866,-1.9746693,-0.7032316,-0.81794727,-0.7679926,1.0232426,-0.07814811,0.2845567
5.426567,2.7282248,-3.012035,-2.7244484,-0.7028638,0.12217807,-1.2961365,0.7639181,0.44619262,-0.11382813
5.262197,2.0368474,-2.3352604,-2.2310724,-1.2108142,-0.87803274,-1.0081227,0.105606616,-0.25590584,0.27592006
5.3810296,2.2541807,-1.6896987,-3.1202378,-0.7286439,-0.22028014,-0.31695658,0.040841043,-0.15876819,0.14097992
3.1525872,-0.39037964,1.1870676,-3.17526,-0.687595,-1.2906618,0.3398564,0.5599079,-0.11401891,0.31526938
2.7720976,-1.0819438,2.361224,-2.9621797,-0.54116255,-1.000135,-0.72179896,0.6012873,0.39616758,-0.21026702
4.8817954,0.6057326,1.3492439,-3.424051,-0.29318485,0.88258284,-0.39817178,0.096310616,0.6655383,-0.4285135
4.575434,0.15077952,0.67700994,-2.6934915,-1.5762631,-0.2689319,0.8941284,-0.17960986,-0.5357582,0.16963837
5.8692403,1.6341856,-1.2385921,-2.717931,-1.516256,0.6943416,0.66156536,-0.39267296,-0.50505346,0.24386784
5.5161514,1.3776904,-2.3681424,-2.2243237,-1.6502631,0.21110186,0.6771202,-0.27655965,-0.8273983,0.19456674
5.4669313,1.7285352,-3.1411786,-2.3737152,-0.95642394,0.8757298,0.6567305,0.47798336,-0.54949415,0.08873626
4.178556,0.95023257,-3.5933979,-2.7082405,-0.5456933,0.9113347,0.3457056,1.5432965,-0.61649096,0.3117532
4.4457145,1.2455419,-3.208476,-2.5428185,-0.91391665,0.9434119,-0.5576218,1.2274421,-0.49114975,0.3796255
5.4969378,2.0883296,-3.3503687,-2.8562887,-0.87746453,1.378173,-0.7410753,0.652645,-0.08141803,-0.011780533
5.1743526,1.5930548,-2.6593826,-2.6914866,-1.3644062,0.8076971,-0.7853116,0.16712067,-0.5700336,0.44645137
5.4877734,1.6000017,-1.8457128,-3.4631276,-0.8888945,1.1815051,-0.28955022,0.14343368,-0.24013942,0.34460577
3.3884797,-0.30634525,0.30867574,-3.4926608,-0.9361008,0.44694692,0.32578868,0.33846837,-0.6067567,0.6526144
2.6919467,-1.7684022,2.096373,-2.4476187,-0.92754924,-0.448051,0.15163861,0.21803957,0.13285458,-0.3488104
4.399837,0.22000885,1.3137249,-3.19517,-0.2261796,1.3551545,-0.96319056,-0.22478229,0.52403104,-0.21440342
3.9715185,0.20106375,0.1623043,-3.3032677,-0.919353,0.5974894,-0.37164432,-0.29262727,-0.19025464,0.35519034
4.974098,1.1018085,-1.0353999,-2.419628,-1.0277116,0.71648204,-0.68094206,-0.6978468,-0.3241261,0.2847715
4.8004665,1.3029673,-2.6327202,-2.1978683,-1.0618117,0.5005809,0.016221434,-0.47036,-0.6030946,0.32701138
4.2807894,0.8528361,-3.2001255,-1.5724033,-0.5192527,0.549065,-0.6255117,0.11655076,-0.17765929,0.08090529
3.1435459,0.029916557,-3.1656744,-1.3588523,-0.4589933,0.1012798,-0.67222583,0.7925662,-0.114926875,0.13250813
3.2533998,0.27589956,-3.316779,-1.5804642,-0.42186698,0.3169128,-1.1224753,0.98044914,0.1763595,0.0044181366
4.449615,1.1579816,-2.8873513,-1.6861253,-0.8565966,0.8272346,-1.5142488,-0.046991408,0.1878115,0.021495927
4.317633,0.5688887,-1.9956518,-1.5316027,-1.2854415,0.08344018,-1.6193327,-0.61612576,-0.39215022,0.35476092
4.544414,0.62524384,-1.5198611,-2.3818812,-0.74351835,0.6641168,-1.8731897,-0.47718954,0.050623816,0.094616726
2.6780498,-1.5227368,0.61546695,-2.1438243,-0.94022727,-0.25261655,-0.8567246,-0.20942901,-0.17079641,0.31830612
1.565574,-2.4474304,2.1711829,-3.3698947,-0.8464473,-0.29844537,-0.5447736,0.627637,0.2109333,0.290725
2.7353354,-1.4809628,1.6175203,-2.9029121,-0.72257274,0.39937094,-1.4036229,0.008096731,0.33728442,0.22229193
2.5167782,-1.7727178,0.7342488,-1.8668483,-1.7223907,-0.63341326,-1.3826085,-0.47077483,-0.33797556,0.4519887
4.203738,0.49284735,-1.3195622,-2.6147957,-1.3860728,0.65783036,-1.4579709,-0.6419608,-0.2899469,0.5046738
4.1345587,0.2819841,-2.400656,-1.8424023,-1.7442349,-0.09483331,-0.85497856,-0.70014364,-0.4199616,0.23452498
3.3848124,-0.17702626,-3.2598505,-1.3746849,-1.0505376,0.2295677,-1.2290728,0.0033606503,-0.26226333,0.2143817
2.4025886,-0.78562295,-3.381528,-1.6148093,-0.83881176,0.15458295,-1.5645076,1.127643,0.10221125,-0.029965827
1.8961823,-1.6109698,-3.0495062,-0.7544139,-0.9830748,-0.4673546,-1.6201204,1.2530081,0.2012405,-0.12990364
3.6504567,0.11506429,-2.8131013,-1.3163866,-1.4872241,0.5011809,-2.102828,0.08082975,0.10848846,-0.071794316
3.551836,-0.64810383,-1.9780358,-0.9306925,-1.9711015,-0.43232122,-2.4099994,-0.47213703,-0.4324032,0.15021364
3.782042,-0.6012405,-1.0334604,-1.713278,-1.5341175,0.009649108,-1.5389099,-0.4756743,-0.27191353,0.1827922
1.9215076,-2.375727,0.6776608,-1.9615428,-1.3179694,-0.70347404,-1.093637,0.008828955,-0.29337403,0.47339797
1.4595085,-2.2299492,1.2326477,-3.0690417,-1.5185435,-0.80032146,-0.7928948,0.56095684,0.17531976,0.2570192
2.7639558,-1.1484627,0.92007875,-3.2657037,-0.6619574,0.22522978,-1.2378286,0.41616803,0.53949577,0.15092382
1.8054317,-1.8225551,0.76957756,-2.4337003,-1.8926383,-1.4187071,-0.33975285,0.17842674,-0.45729774,0.71694434
3.8179753,0.29934293,-1.0923808,-2.2501066,-1.577129,-0.3200202,0.053574707,-0.4571212,-0.18182458,0.3384854
3.4898515,0.020410324,-2.2970176,-1.2069397,-1.2563272,0.2095356,1.100867,-1.090725,-0.26323545,0.13334066
2.790528,-0.2804936,-2.9728775,-1.0513688,-1.2945584,0.08058777,0.60568976,-0.40743357,-0.16377112,0.10785455
1.7444085,-0.8337944,-3.4982617,-1.4516313,-1.121816,0.062045876,-0.085779354,0.6026888,0.28945243,-0.21975698
1.190517,-1.4502385,-3.3417325,-1.2034924,-1.838865,-0.813802,-0.78613114,0.693778,0.037875205,0.08379024
2.95531,0.0810229,-3.0246048,-1.5418019,-1.7681267,-0.032610457,-1.1918737,0.14335771,0.33416888,-0.3029801
2.5292928,-0.75126976,-2.3353863,-1.0916771,-2.392285,-1.10873,-0.983975,-0.6075773,-0.39027438,0.118602075
2.5038984,-0.893438,-1.2956795,-2.1072786,-2.149207,-0.9424177,-0.7265217,-0.4683763,-0.18002461,0.047153134
-0.36896938,-3.5985544,1.3044888,-2.9075925,-1.3698028,-1.5865092,-0.36184657,0.55090785,-0.18351182,0.6878183
0.7020101,-2.6257899,1.7363658,-2.018828,-0.5512289,0.42421368,-0.18236437,-0.36446908,0.84415597,-0.15774623
2.6107993,-0.67999583,0.20694816,-2.7382967,-0.43001723,1.5024717,-0.05519438,-0.9554579,0.83970106,-0.10702796
1.9930377,-1.5584222,-0.09950172,-1.5016029,-1.3061134,0.09768539,1.0089096,-1.180308,0.05616451,0.09204558
3.521584,-0.5183881,-1.0041709,-1.0298332,-1.244279,0.47004834,0.4768356,-1.2652615,0.1937653,-0.22465985
3.2435768,-0.7688686,-2.1131508,0.13057323,-0.5397909,1.2831936,0.91407394,-1.7806213,0.066336446,-0.18339355
3.0308137,-1.0050822,-2.7811964,0.65274286,0.927877,2.6668952,1.3598049,-1.4441538,0.783434,-0.65748227
1.5398343,-1.603625,-2.9946918,0.028586436,-0.0010374187,1.162635,0.32867536,-0.069611944,0.6294385,-0.55881476
0.52043205,-2.118562,-3.0320437,0.3646018,-0.6879337,-0.55870074,-0.3308731,-0.16400404,0.4218858,-0.1452051
2.200677,-0.110646024,-2.8432155,-0.52673227,-0.4713501,-0.027449453,-1.4607842,-0.30813652,1.217939,-0.7265576
2.2340486,-0.5148703,-2.1282773,0.2051568,-0.60656744,-0.6010924,-1.1214862,-1.478059,0.6164128,-0.261107
2.782397,-0.21143927,-1.1628847,-0.87561154,-0.14303255,0.62367904,-0.8794187,-1.6800262,0.7976236,-0.13067816
1.1187444,-1.9638073,0.22050534,-2.0470119,-0.6368501,-0.16407454,0.20551197,-0.726433,0.68928546,0.05112796
-0.002097387,-3.2063246,1.9247702,-2.622045,-1.3220644,-1.014999,0.5245552,0.08603393,0.7902691,-0.3414679
3.1878295,-0.31013167,0.4814195,-2.7544494,0.43534625,2.756106,-0.4626491,-0.92787975,1.4016356,-0.44007576
2.4281468,-1.0843565,-0.061487876,-1.7461059,-0.027019156,2.0606575,0.60814875,-1.3855306,0.61208344,-0.08371958
3.9566863,0.22450997,-1.2373425,-0.8985493,0.49105513,2.9012465,0.6336752,-1.9438026,0.7626671,-0.44588485
3.000742,-0.3487331,-2.7149725,-0.50226843,0.20717739,2.1947458,1.4304894,-1.6263597,0.4897178,-0.48268306
2.3544056,-0.5664171,-3.1764534,-0.46246433,0.2517706,2.3062289,0.7452612,-0.81631196,0.809228,-0.54522675
