-1.3284756,9.269082,-2.5012686,1.010814,1.7260159,2.1216242,1.932501,0.72722876
-1.4032074,8.980269,-2.208338,0.75499094,2.2345886,2.0668654,1.6357849,0.04050517
-1.4891831,9.744149,-2.2121897,1.6623441,2.4574597,1.6108536,1.7962645,-0.6631229
-1.40187,9.182707,-0.60465366,1.3402582,3.8025947,1.0791719,0.40457994,-0.21376023
-1.3871578,9.486516,-0.4347285,2.0674765,2.6838894,1.4788355,1.0385665,0.2090121
-1.3155619,7.4310923,3.3283477,2.8314507,2.8275378,1.6126949,0.26240355,0.59179693
-1.1783242,6.6249413,4.819078,3.751617,0.9856409,1.5818104,0.12868467,0.6651753
-1.2893944,8.47079,1.7634085,4.081547,-0.58511585,1.9261274,1.9880553,0.30147487
-1.1652216,8.251101,0.90445745,2.734405,0.29391956,1.4766507,1.1554079,0.8773924
-1.263839,9.4647045,-1.0434957,2.4749088,0.42430234,1.4182073,1.5545434,0.37036055
-1.1933688,9.461728,-1.3631593,1.5923951,1.4750199,0.93522596,0.73329276,0.6481628
-1.227274,8.901401,-1.8297708,0.6172425,1.7231147,1.3406465,1.0268992,0.7077982
-1.1789968,8.193841,-1.4758862,0.11625535,2.5206027,1.151492,0.4592606,0.79342705
-1.2367873,8.203887,-1.5169526,0.07540688,2.6373272,1.1017512,0.4410813,0.24464254
-1.3627585,8.787618,-1.744557,0.7759357,2.565229,0.9154869,0.8431141,-0.7382472
-1.3087083,8.196425,0.53333825,0.5861356,4.4278207,0.17307591,-1.0075276,-0.6585684
-1.3755815,7.493989,2.5044975,1.6595452,3.3701398,0.9145582,-0.6506104,-0.83709574
-1.3281959,5.51273,5.7818794,2.3358166,3.3405287,0.9781689,-1.1696813,-0.8080535
-1.2324728,4.995924,6.503121,3.1968575,0.8523136,1.5306287,-0.5618873,-0.60984695
-1.4922887,7.26802,2.3984263,3.9916563,-1.5008544,2.2270658,2.393121,-1.9552896
-1.2560936,7.162832,1.4592791,1.8501558,0.99455565,0.92354095,0.34078595,-0.9126633
-1.325453,8.304072,-0.7278244,1.479606,0.749837,0.9298624,1.1135488,-1.1865176
-1.2860016,8.077009,-0.93698716,0.14738461,2.0806978,0.60943896,-0.017241249,-1.1257169
-1.3621011,7.649988,-1.0255142,-0.37782547,2.7431881,0.864479,0.010268369,-1.4051533
-1.3368253,7.169113,-1.1990141,-0.68981147,2.3746152,1.207792,0.03794477,-1.364936
-1.3385329,6.9605813,-0.7105212,-0.7251539,3.1684866,0.8040215,-0.39217606,-1.4736034
-1.3830925,7.767449,-0.8183825,-0.040806808,3.462679,0.48048788,-0.34423214,-1.667159
-1.3245084,7.6701903,0.2895021,0.3278205,3.788574,-0.0022949425,-1.0555651,-1.5869254
-1.2796543,7.4684734,1.2326012,0.83549273,3.2680092,0.36163318,-0.78561485,-0.8133178
-1.1807348,5.494699,4.5473943,1.6558876,2.7861164,0.65355754,-1.1428359,-0.25997958
-0.9924089,4.7826405,5.563484,1.9475138,1.7073969,0.42913008,-1.5679135,0.27989423
-1.1944947,6.3277545,3.4672663,3.4126017,-0.7724345,1.4673017,1.0653219,-0.3589917
-1.006116,6.2855144,2.4095175,2.5332441,-0.60773873,0.7115955,0.40874222,0.22975549
-1.0331525,8.188467,-0.26871547,1.6466409,0.49860394,0.19869342,0.22641192,0.4187518
-0.90162736,7.4977713,-0.28697082,0.27048844,1.6135701,-0.13697803,-0.663123,1.2691283
-1.0375502,7.3904643,-1.3533022,-0.45127788,1.5421094,0.41367194,-0.085876115,0.49935853
-1.012214,6.7064238,-0.9019206,-0.91139245,2.2214546,0.29003802,-0.6922802,0.3109498
-1.0681609,6.262474,-0.5290457,-1.1023262,2.5075781,0.290484,-0.82677066,-0.18951315
-1.1373614,7.3798685,-1.2085226,-0.21517982,2.0854545,0.16169593,-0.2732498,-0.5416784
-1.1403764,6.9719725,0.4514285,-0.18450406,3.313322,-0.57843286,-1.5496476,-1.0940458
-1.1697024,6.5094323,1.6342001,0.26779845,2.9512832,-0.1624895,-1.294641,-1.030333
-1.0709339,5.1362395,4.3980713,1.1063074,2.5676408,0.049287245,-1.8449144,-0.43312314
-0.9219615,3.7932584,6.6326666,1.7014122,2.108904,0.11537143,-2.3891616,0.2763232
-1.1533582,5.178074,4.494402,2.8668904,-0.22403213,1.1074203,0.25788596,-0.6009338
-0.89562786,5.5841427,2.8736055,1.6631463,0.77482176,-0.08207568,-0.91082793,0.49352154
-0.95576835,7.5921483,-0.03744993,1.3896573,0.34690195,0.06838139,-0.3272421,0.48599872
-0.8182361,7.5784135,-0.34356815,0.20103958,2.1913347,-0.5564042,-1.8374459,1.4337863
-0.96640754,7.6396475,-1.3263606,-0.32291037,2.183742,-0.011600646,-1.4568262,0.56620884
-0.9794346,6.8281064,-1.2552176,-0.9077599,2.270703,0.15571344,-1.7462085,0.027759448
-1.0169971,6.0604115,-0.6190401,-1.0629631,2.9989278,0.029326605,-2.029831,-0.4318136
-1.1224453,7.1823273,-1.4341967,-0.10481322,2.406333,-0.010873339,-1.3160105,-1.114955
-1.0461947,6.520814,0.47453672,-0.30128005,3.9035037,-0.66485804,-2.907704,-0.8757475
-1.0329107,6.5760846,1.3688242,0.7001342,3.2081063,-0.23867099,-2.6362026,-0.33354196
-0.9775986,5.2729516,3.6007159,1.4429214,2.9419012,-0.09510529,-3.099074,-0.2265425
-0.7087149,4.59202,4.2152896,1.9074198,1.3168088,-0.41804823,-3.750259,0.4021417
-0.91293925,5.3962812,2.7328968,2.5854776,-0.34320542,0.48733667,-1.929573,-0.45866165
-0.7335752,5.466309,2.036914,1.8933219,0.15443331,-0.2821403,-2.7577603,0.1898629
-0.74784154,7.124332,-1.2427747,1.7632245,-0.83585465,-0.13267471,-1.2950695,0.51173294
-0.6145558,7.345791,-2.125411,0.78030306,-0.16472241,-0.45484358,-2.0668864,1.2875289
-0.6980455,7.4123836,-2.9887545,0.36388,-0.45869064,0.22118193,-1.5078003,1.1512698
-0.7289962,6.301664,-2.9581013,-0.39238566,-0.614916,0.6850375,-1.6269009,0.5482308
-0.83256286,6.1448307,-3.01396,-0.40642056,-0.55042183,0.60365015,-1.4704407,-0.50841206
-0.9355325,6.552857,-2.4848008,0.113088526,0.6064015,0.009352614,-1.7645935,-1.2258139
-0.8988542,6.116551,-0.7688953,0.20599258,1.760809,-0.80287117,-3.063092,-1.5513419
-0.9150626,6.403593,0.09873614,1.1162239,0.93331045,-0.23664287,-2.7899036,-1.123586
-0.784958,4.5245895,3.193106,1.7162894,1.164296,-0.22313356,-3.6911378,-0.36001506
-0.6991789,3.5982723,3.8795183,2.7252793,-0.66447073,0.29862484,-2.8737364,-0.2396326
-0.8947285,5.9307494,0.113246724,3.3267562,-2.707121,1.225597,-0.27009445,-0.54867524
-0.7447358,5.508232,0.05215383,1.7543156,-0.8384192,0.02826466,-2.371619,-0.6794594
-0.7952875,6.941491,-2.6928115,1.3677403,-1.5372863,0.23654129,-1.1939492,-0.60807395
-0.65524656,6.8430257,-2.73443,0.60233486,-0.5471399,-0.27931124,-2.1530652,0.20639849
-0.65099245,6.4027643,-3.2972138,-0.27758536,-0.67035776,0.38746688,-1.6118125,0.95148206
-0.628618,5.647776,-2.9131842,-0.6790499,-0.30850077,0.29022872,-2.0232527,0.68615085
-0.7203743,5.6345816,-2.823203,-0.53064644,-0.17725895,0.058176614,-1.8936275,-0.33478996
-0.8711831,6.50474,-3.1719582,0.11088456,-0.05388564,-0.120867826,-1.5641186,-1.3736229
-0.81100476,6.3774657,-1.6473004,0.5411584,0.42286903,-0.54055345,-2.6677396,-1.3001132
-0.84364784,6.4403787,-1.3370526,1.3468215,-0.6918437,-0.025293157,-1.7466147,-1.1730678
-0.66358876,4.5637083,1.7448845,1.7595435,-0.26065955,-0.109051764,-2.6872954,-0.014800911
-0.54179615,3.904317,3.2223127,2.7740335,-1.7186397,0.3866685,-2.2810514,0.80631256
-0.71435195,6.1563163,0.008568398,3.6837828,-3.7248166,1.2017411,0.37847543,0.80466807
-0.4675932,5.7976527,-0.25518924,2.3580172,-2.712995,0.04763144,-1.0404837,1.5096401
-0.5729885,6.807861,-2.0952606,2.2649457,-3.0918708,0.19145778,-0.06709787,1.0333999
-0.51438195,7.429241,-4.11962,1.1339465,-3.0843606,0.037967272,-0.20148785,1.1196641
-0.5682054,7.21962,-4.4894767,0.6541853,-2.5948749,0.28746969,0.0015575871,1.1263423
-0.53013676,6.3768277,-4.1855645,-0.0036056903,-2.4636304,0.5184261,-0.45048723,1.1133823
-0.6192635,6.445311,-3.9549556,0.17885569,-2.0739324,0.29341266,-0.6042131,0.2583154
-0.7779837,7.0834346,-4.202536,1.0393312,-2.4736724,0.28777882,0.12826504,-0.91256434
-0.72507435,7.047875,-3.2366464,1.0188379,-1.6293516,-0.32725066,-1.0656106,-0.9971066
-0.68874353,6.751426,-2.2215428,1.5580657,-1.9684601,-0.0006796697,-0.75703967,-0.14886393
-0.52106935,5.8838577,-0.6664631,2.4827104,-3.3164785,0.25691125,-0.51075715,0.96847457
-0.32524765,4.899942,1.3877907,3.3333068,-4.274209,-0.003772502,-1.0372049,1.2592397
-0.5425366,6.841308,-1.0502294,3.475163,-4.4019647,0.35389376,0.526284,0.8929551
-0.2991557,5.7753196,-0.79200965,2.3358812,-3.800087,-0.4990087,-0.71414644,1.5013342
-0.3678501,7.0565724,-2.4283533,2.3080785,-3.8773866,-0.5210592,-0.13286223,1.4052311
-0.27718204,7.212993,-3.6873384,1.0841931,-3.2861881,-0.86179155,-0.7111994,1.7753091
-0.34759164,6.848147,-4.2991886,0.2549359,-3.0354812,-0.37822324,-0.343778,1.7710016
-0.3525258,5.853369,-3.98727,-0.46412715,-2.930271,-0.059617907,-0.7789272,1.3255365
-0.40794384,5.2409587,-3.5332704,-0.7169345,-2.5131986,-0.011227371,-0.99554783,0.8315886
-0.57620007,6.300233,-4.1338167,0.24382581,-2.5929432,-0.33760107,-0.33802992,-0.3905774
-0.5401868,6.4707265,-3.7829316,0.24988788,-2.713831,-0.78054106,-0.8249248,-0.7138119
-0.50043297,6.3714433,-2.5822468,0.8549649,-2.723525,-0.54097736,-0.79249555,0.19871889
-0.26126072,4.5331435,0.06322615,1.195167,-3.3365228,-0.11827062,-1.280001,2.0486906
-0.27508888,2.975724,3.9089553,2.4493585,-2.3248308,-0.5532248,-2.2673564,1.3433367
-0.4441158,5.075641,0.6780802,2.3506982,-2.9176579,-0.3902018,-0.70421845,0.79172134
-0.25272968,4.4731126,0.8160365,1.4614475,-2.3472512,-0.94102806,-1.8324329,1.4996728
-0.326857,5.857526,-1.0988137,1.4471087,-2.2448347,-1.099819,-1.2235962,1.3538285
-0.21762311,5.671098,-2.216168,0.15826133,-1.9145348,-1.2376482,-1.6096042,1.8783383
-0.35808742,5.647992,-3.2995777,-0.65154177,-2.0054834,-0.48666456,-1.0781851,1.3707845
-0.32980406,5.0178733,-3.1641467,-0.90052307,-2.0540624,-0.548767,-1.2460864,1.0536351
-0.38796487,4.473096,-2.7668808,-1.3370625,-1.6948903,-0.4584274,-1.4909893,0.54539025
-0.5601127,5.8613605,-3.6950018,-0.059290126,-2.459986,-0.6401883,-0.39210218,-0.72281986
-0.49598998,5.784506,-2.996499,-0.18108194,-1.9690154,-1.0226256,-1.374795,-0.66338897
-0.5201776,5.741606,-2.1861157,0.6217703,-2.7487893,-0.51869977,-0.79294324,-0.33191553
-0.36542442,4.5092473,-0.024522843,1.3726302,-3.3630762,-0.6192313,-0.95337254,0.3891276
-0.287738,2.8681953,2.3568206,1.11037,-2.9877305,-0.53899646,-1.5580554,0.8408722
-0.5209711,4.408027,1.5877222,2.6446452,-3.7765543,-0.048438862,0.11419748,0.3473385
-0.36216766,4.5999045,-0.33744723,1.1562146,-3.4298263,-1.0224459,-0.81740993,0.07887874
-0.43640083,5.655318,-2.0902739,0.7389469,-2.9079368,-0.99448276,-0.53547525,0.062063277
-0.320147,5.5027637,-3.1209543,-0.53292364,-2.5161085,-1.2249724,-0.96390367,0.6149409
-0.4500173,5.5236,-3.7245605,-0.84753317,-2.7683065,-0.67105657,-0.3107395,0.07063755
-0.45050088,4.41314,-3.2001255,-1.4958229,-2.5398314,-0.58851725,-0.72273076,-0.47297025
-0.4834993,4.2004867,-3.0144937,-1.5201716,-2.3141284,-0.6823478,-0.81136936,-0.79352313
-0.57915455,5.4066114,-3.8468633,-0.53477985,-3.0695572,-0.7521761,0.13668518,-1.292688
-0.48538837,5.25598,-2.864149,-0.48303184,-2.5097528,-1.2348275,-0.86306185,-0.98589003
-0.46690577,5.3857303,-2.4634628,0.27882174,-3.354387,-0.7520989,-0.20791063,-0.3031065
-0.34052652,3.151817,1.5891973,0.9750069,-3.0800793,-0.69267905,-1.2742202,0.32702932
-0.49463728,2.7438788,2.8723204,1.4929811,-2.7252097,-0.6088095,-0.97569656,-0.72535276
-0.6351846,4.8620887,0.92523414,1.7592809,-3.3223293,-0.35907134,0.9026082,-0.38178036
-0.31749487,4.5970554,0.75377834,0.76753706,-2.6384032,-1.541585,-0.25004783,0.9282583
-0.4044528,5.889954,-1.7210352,0.1400153,-2.8766594,-1.4770797,0.70886225,0.7058397
-0.350803,5.531866,-2.3414507,-0.97814155,-2.4940434,-1.560818,0.21952248,0.7054674
-0.43501815,5.4640026,-3.161781,-1.3451622,-2.716254,-0.8631828,0.87825656,0.6489784
-0.4282777,4.152071,-2.852108,-2.1363277,-3.0712333,-0.43467432,0.9120184,0.2900438
-0.5025789,4.4149075,-2.8694913,-1.6719363,-2.8571353,-0.87067825,0.9545637,-0.57671505
-0.57029855,5.4740744,-3.5520322,-1.2176989,-3.2200127,-0.85629404,1.3892704,-0.73951733
-0.50542015,5.160114,-2.698426,-0.99949306,-2.9800026,-1.3508348,0.82402426,-0.7582417
-0.5201776,5.4814215,-2.0154066,-0.23763847,-3.6947925,-0.87053704,1.1947016,-0.27741206
-0.37951708,3.3803833,0.943366,0.3252632,-3.4714265,-0.91694975,0.46499667,0.33287516
-0.4316327,2.6664553,3.155746,0.7547337,-2.209024,-0.92116934,-0.4274427,0.15950961
-0.7209185,4.356942,1.1490473,1.4867207,-3.0813434,-0.31473687,1.3774318,-0.93015146
-0.48716423,3.9554384,0.42608806,0.5215602,-3.3116055,-0.94178295,0.617527,-0.33796075
-0.5801823,4.95211,-1.2165643,0.02083359,-2.5566058,-1.0526422,0.73282456,-0.6286296
-0.4625608,4.785967,-2.4832633,-1.1769449,-2.4987874,-1.011654,0.50699615,0.045398653
-0.6049216,4.228102,-2.622939,-1.9310225,-1.9160281,-0.46950814,0.550124,-0.62765056
-0.56307477,3.0769818,-2.0241046,-2.4412713,-1.6630297,-0.39736724,0.102948435,-0.69894993
-0.6091683,3.1816869,-2.2999492,-2.380825,-1.9022875,-0.3844311,0.32135096,-1.149501
-0.67947966,4.390983,-2.6802049,-1.4989126,-1.9799714,-0.8772105,0.8402497,-1.4823071
-0.6265477,4.2693167,-1.5843785,-1.161518,-1.7445155,-1.3073925,0.099967375,-1.5674604
-0.71462405,4.4892697,-1.1722307,-0.6165851,-2.5701733,-0.78493774,0.6799693,-1.8383024
-0.54484147,2.6268544,1.9356241,-0.26894847,-2.0739663,-0.94392204,-0.23449185,-0.8345296
-0.43395254,1.5248555,3.8901165,0.5414868,-3.1377149,-0.8579027,-0.27393135,-0.5498474
-0.6383507,2.6775403,2.6738803,0.6603878,-2.7356071,-0.78669596,0.42526808,-1.3769743
-0.49869493,2.4711437,2.1706877,-0.39065138,-1.7681311,-1.7438111,-0.6061783,-1.329043
-0.5726184,4.1691756,-0.90719146,-0.5590588,-2.769564,-1.4189591,0.6798832,-1.3986493
-0.456954,4.1089725,-1.5577605,-1.664774,-2.1019,-1.7003257,-0.08078216,-0.80586886
-0.5773713,3.3193433,-1.8864094,-2.6476383,-1.6988668,-0.9921057,0.23615192,-1.2194692
-0.56386065,2.3213112,-1.513112,-3.103328,-1.9166607,-0.7772554,0.1631585,-1.5951911
-0.5761397,1.8019056,-0.7667813,-3.4418964,-0.9949857,-0.9091891,-0.4589991,-1.6546125
-0.6461563,3.5816433,-1.8720634,-2.1468568,-1.5693464,-1.4980617,0.52085954,-2.06283
-0.6141403,3.4889092,-0.69722843,-1.980659,-1.109435,-1.9779263,-0.40976876,-2.3530571
-0.5910558,3.733044,0.037041705,-1.0990677,-1.8171887,-1.531794,0.02913347,-1.4937981
-0.49131247,1.8656547,2.643213,-0.76406765,-1.8757341,-1.3022316,-0.68325347,-1.0757741
-0.330144,1.4309138,3.063003,-0.12884232,-2.9374392,-1.5144913,-0.77393264,-0.78401715
-0.56249297,2.717962,2.0300734,0.36013266,-3.1984944,-0.6967607,0.24619573,-1.2357066
-0.2561377,1.7915533,2.3337777,-0.3530514,-2.3413389,-1.8722408,-1.3936254,-0.31265426
-0.3438211,3.815631,-0.6139657,-0.5583958,-2.387394,-1.5439765,-0.30527937,0.096643925
-0.31516004,3.476476,-1.3354915,-1.7883353,-1.4665784,-1.1347625,0.20745447,1.1411883
-0.31932354,2.7604282,-1.6276742,-2.5434952,-1.349051,-1.1728494,0.08044249,0.62763476
-0.3044602,1.6966232,-1.5317699,-3.2576585,-1.7807472,-0.99612355,0.06358451,-0.103149526
-0.25458854,1.141795,-0.9818082,-3.5648293,-1.4941453,-1.7281775,-0.8031595,-0.78947675
-0.3812851,2.9205275,-1.9125224,-2.3258195,-1.8351974,-1.7256715,-0.01724874,-1.1617266
-0.26696578,2.5082657,-0.79225755,-2.3386745,-1.3217012,-2.3265476,-1.0919123,-0.92909837
-0.24392675,2.4937398,0.17995344,-1.4755644,-2.247325,-2.0959728,-0.9231446,-0.68241507
-0.18480617,-0.4050992,4.193486,-0.89934367,-2.7635567,-1.3122063,-1.5669273,-0.37552845
-0.47366858,0.6367655,3.5219972,-0.0267097,-1.8118327,-0.56104183,0.44126073,-0.15093222
-0.5330762,2.5640092,1.0787318,0.01938036,-2.7383492,-0.43858355,1.5148097,-0.0063340003
-0.28756437,1.9696673,1.411176,-0.9645653,-1.5026345,-1.2218288,0.10566354,1.0620553
-0.43733037,3.4925387,-0.09480482,-1.1078815,-1.1303824,-1.1724426,0.47609785,0.53414047
-0.5608382,3.1797378,-0.7976732,-2.2147965,-0.08605704,-0.41721398,1.2726216,0.9655485
-0.7763061,2.919836,-1.1653876,-2.8784566,0.3730622,1.0877217,2.6382284,1.3645755
-0.57533854,1.4386315,-0.8274152,-3.4247797,-0.2201828,0.13108644,1.151289,0.3135754
-0.44908798,0.42450133,-0.47177434,-3.807105,0.11460188,-0.573788,-0.56356007,-0.33193073
-0.60486114,2.1153016,-1.815696,-2.3081179,-0.79620475,-0.47689492,-0.022257898,-1.4358531
-0.5980001,2.152514,-1.0451305,-2.0296917,-0.014858598,-0.60382336,-0.5997663,-1.0639796
-0.6810438,2.7038097,-0.47781786,-0.93665326,-1.0172657,-0.17030764,0.6270405,-0.8158511
-0.3810508,1.0689867,2.0194898,-0.8310759,-2.0265226,-0.5959583,-0.1558367,0.23132965
-0.16423018,-0.02602217,4.221746,-0.22831774,-2.3940597,-1.272836,-0.99491554,0.53689694
-0.7518616,3.115183,0.9545458,0.51622236,-2.733172,0.3889482,2.7650754,-0.42258197
-0.56165403,2.3677142,1.0884988,-0.5285382,-1.7673107,0.017023787,2.0610664,0.6528562
-0.7458316,3.8835359,-0.8619941,-0.7342912,-1.0565164,0.53293335,2.891681,0.68911624
-0.5432395,2.9354405,-1.4470259,-2.3348727,-0.80271155,0.35169545,2.1751106,1.4569763
-0.59373814,2.267407,-1.6561841,-2.8496895,-0.7764578,0.37422395,2.290916,0.7551643
-0.62532365,0.99343604,-0.7668898,-3.5218065,-0.09274873,0.6561535,1.8045729,0.48417428
-0.3868769,0.70945793,-0.84764344,-3.8299298,-0.5163647,-0.73618174,0.1835373,-0.20280844
-0.35431665,2.082496,-1.3866184,-2.8376062,-0.9310488,-1.981054,-0.48842546,-1.2652745
-0.51049036,2.2542598,-0.45550606,-2.4895365,-0.11198106,-1.615741,-0.5099853,-1.407468
-0.5535388,2.3469863,0.6290253,-1.3811345,-1.132442,-1.0054806,0.23562013,-1.1762052
-0.27446166,0.7314423,2.7700217,-1.0135828,-1.9763659,-1.6588079,-0.5283443,-0.43820807
-0.19219622,0.014553934,4.0936117,-0.8263094,-2.0424368,-1.8132622,-0.9041371,-0.4623076
-0.65343314,1.9258336,2.1254182,-0.2256632,-1.9343762,-0.47172308,1.5568168,-1.3921028
-0.6098935,1.9877344,1.9523448,-1.0054386,-0.42915455,-0.3937872,0.960608,-0.23338541
-0.7551712,3.1029615,0.2385863,-1.0284188,-0.4669692,-0.1722557,1.513507,-0.82202774
-0.828558,3.0416543,-0.7931175,-2.0452194,0.6517332,0.4985547,2.302742,-0.0568303
-0.5173516,2.2926276,-1.300946,-3.0671608,-0.09583188,-0.5671002,0.7572524,-0.03404904
-0.44587642,0.7260903,-0.5983139,-3.939766,0.064938724,-0.6324059,-0.09456206,-0.58468527
-0.33627218,0.8025607,-0.8537091,-3.8409626,-0.43601063,-1.5371586,-0.5594276,-1.1116283
-0.5137169,2.0637467,-1.3299612,-2.943887,-0.57547617,-1.1428436,0.20999055,-1.5017298
-0.38875076,1.9356303,-0.32208976,-2.6043863,-0.2780554,-2.2415626,-1.0460223,-1.6989261
-0.35487583,1.9483984,0.82475984,-1.8477675,-1.2365993,-1.978809,-0.8897368,-1.0524342
-0.24038264,-0.16252646,3.851516,-1.1218283,-1.3482739,-1.3747084,-0.4553735,0.12044409
-0.14755364,0.06490582,3.761619,-0.60909474,-2.531737,-1.3033208,-0.033836424,0.35690936
-0.52467364,1.5509055,2.6880417,-0.040964164,-2.2340562,-0.6045043,0.9214158,-0.8871907
-0.24131219,0.69626397,3.2453315,-0.8138847,-0.9482449,-1.4204171,-0.51376814,0.16713573
-0.46986023,2.844423,0.22326645,-0.872211,-0.99365574,-0.77090603,1.2046416,0.5575822
-0.600486,3.0227554,-1.2552445,-2.1124966,-0.059332903,0.26067594,2.70817,1.5848539
-0.665289,2.1774533,-1.0368394,-3.1552408,0.47832003,0.67129964,2.302343,1.1005932
-0.6217872,0.66085744,-0.30304036,-3.952078,0.61275095,0.72223425,1.5676745,0.54638916
-0.34948072,0.26452297,-0.3706731,-4.2819657,-0.38508078,-0.9834696,-0.502881,-0.458386
-0.5032214,1.8569965,-0.97638375,-2.9471211,-0.098094314,-1.3391306,0.3628384,-1.3623508
-0.45621353,2.0300276,-0.0056280927,-2.8011043,0.60842985,-1.8825874,-0.74729544,-1.3993044
-0.39202276,1.6367083,1.3288387,-2.1441984,-0.3726277,-1.8208483,-0.72551256,-1.2455018
-0.29567987,0.026434887,3.704251,-1.5568757,-0.96668917,-1.4360919,-0.45965567,-0.37282598
-0.01679161,-1.3239069,6.007792,-0.99207354,-2.0233154,-2.4557533,-2.414888,-0.74023
-0.5112384,1.0558939,3.9517376,-0.0033829375,-1.6291157,-0.98257077,0.52837193,-1.0299871
-0.28120947,0.92056483,2.7525306,-1.3073391,-0.95229965,-1.5587629,-0.11761877,-0.12945098
-0.44124436,2.5419235,0.30383363,-1.633799,-0.38606286,-1.1741139,0.7483242,0.14445508
-0.6672989,2.4144073,-0.49042118,-2.604988,0.7785582,0.18377122,2.195195,0.5833515
-0.59625447,1.1360224,-0.46864882,-3.8245687,0.88018036,0.4443544,1.3735378,0.5692087
-0.19347328,-0.20041274,-0.32224786,-4.2756944,-0.3334484,-1.2122483,-0.54038495,0.06821459
-0.44000512,-0.29596967,0.06830087,-4.544636,0.8405793,-0.71016675,-0.05662669,-0.64421755
-0.6581028,1.4688517,-0.7075364,-3.425225,0.7913381,-0.9482848,0.67772734,-1.7924943
-0.35470197,1.3051177,0.050659847,-3.2712018,0.5241498,-2.1746564,-0.8624595,-1.591234
-0.40845764,1.2955554,0.7902457,-2.4273674,-0.43947625,-1.5775926,0.047729813,-1.2934405
-0.32533067,-0.50171053,3.5890417,-1.8532543,-0.20925914,-1.3054091,-0.09651206,-0.5147729
-0.42488512,-0.67511284,4.6998096,-1.0119894,-0.72451514,-0.450956,0.53195906,0.087992504
-0.70399225,1.421627,3.3126278,0.005292816,-0.75292444,0.3793452,1.9459932,0.11184481
-0.34047347,0.7224267,2.7321286,-1.3388889,-0.2069359,-0.8855944,0.3407412,1.018533
-0.23611332,1.7729576,0.6514433,-1.797847,-0.73607683,-1.8429321,-0.13472888,0.029192928
-0.45324385,1.6155896,0.123792276,-2.9307024,0.69748306,-0.7199008,0.49715737,0.8601213
-0.36947468,0.9125538,-0.27696988,-3.634571,0.9685512,-0.30112174,1.1005307,1.6234843
0.060086094,-0.7730461,0.09574158,-4.8728395,-0.40491116,-1.7107397,-1.4262748,1.0901048
0.042457405,-1.7688249,0.6699863,-5.372843,0.15127212,-1.8321563,-1.9940175,0.47515374
-0.31854525,0.65208423,-0.32899925,-3.542203,0.41079733,-1.7756984,-0.4050209,-0.9643962
