5.309999847412109375e+01,5.219999790191650391e+00,1.651853027343750000e+03,9.009999847412109375e+01,6.389999866485595703e+00,8.060000419616699219e+00,9.000000000000000000e+00
5.350000000000000000e+01,5.550000190734863281e+00,1.651853027343750000e+03,9.240000152587890625e+01,6.289999961853027344e+00,7.860000133514404297e+00,8.800000190734863281e+00
5.400000000000000000e+01,6.099999904632568359e+00,1.709819946289062500e+03,9.248999786376953125e+01,7.110000133514404297e+00,8.060000419616699219e+00,8.600000381469726562e+00
5.420000076293945312e+01,6.139999866485595703e+00,1.709819946289062500e+03,8.570999908447265625e+01,7.699999809265136719e+00,8.399999618530273438e+00,8.399999618530273438e+00
5.459999847412109375e+01,6.239999771118164062e+00,1.709819946289062500e+03,8.466999816894531250e+01,7.750000000000000000e+00,8.430000305175781250e+00,8.399999618530273438e+00
5.490000152587890625e+01,5.820000171661376953e+00,1.761831054687500000e+03,8.856999969482421875e+01,6.949999809265136719e+00,8.140000343322753906e+00,8.399999618530273438e+00
5.529999923706054688e+01,5.219999790191650391e+00,1.761831054687500000e+03,9.006999969482421875e+01,6.489999771118164062e+00,8.050000190734863281e+00,8.300000190734863281e+00
5.559999847412109375e+01,5.199999809265136719e+00,1.761831054687500000e+03,8.869999694824218750e+01,6.599999904632568359e+00,8.000000000000000000e+00,8.199999809265136719e+00
5.579999923706054688e+01,4.869999885559082031e+00,1.820487060546875000e+03,9.686000061035156250e+01,5.809999942779541016e+00,7.739999771118164062e+00,7.900000095367431641e+00
5.590000152587890625e+01,4.769999980926513672e+00,1.820487060546875000e+03,1.005999984741210938e+02,5.909999847412109375e+00,7.789999961853027344e+00,7.699999809265136719e+00
5.600000000000000000e+01,4.840000152587890625e+00,1.820487060546875000e+03,1.010999984741210938e+02,6.210000038146972656e+00,7.730000019073486328e+00,7.599999904632568359e+00
5.609999847412109375e+01,4.820000171661376953e+00,1.852332031250000000e+03,1.019000015258789062e+02,5.920000076293945312e+00,7.559999942779541016e+00,7.699999809265136719e+00
5.640000152587890625e+01,5.289999961853027344e+00,1.852332031250000000e+03,1.011999969482421875e+02,6.400000095367431641e+00,7.900000095367431641e+00,7.400000095367431641e+00
5.670000076293945312e+01,5.480000019073486328e+00,1.852332031250000000e+03,1.018000030517578125e+02,6.519999980926513672e+00,7.860000133514404297e+00,7.599999904632568359e+00
5.700000000000000000e+01,5.309999942779541016e+00,1.886557983398437500e+03,1.041999969482421875e+02,6.199999809265136719e+00,7.829999923706054688e+00,7.800000190734863281e+00
5.729999923706054688e+01,5.289999961853027344e+00,1.886557983398437500e+03,1.033000030517578125e+02,6.000000000000000000e+00,7.769999980926513672e+00,7.800000190734863281e+00
5.759999847412109375e+01,5.250000000000000000e+00,1.886557983398437500e+03,1.055000000000000000e+02,5.840000152587890625e+00,7.590000152587890625e+00,7.599999904632568359e+00
5.790000152587890625e+01,5.019999980926513672e+00,1.934272949218750000e+03,1.019000015258789062e+02,5.500000000000000000e+00,7.409999847412109375e+00,7.699999809265136719e+00
5.809999847412109375e+01,4.949999809265136719e+00,1.934272949218750000e+03,1.011999969482421875e+02,5.289999961853027344e+00,7.289999961853027344e+00,7.800000190734863281e+00
5.840000152587890625e+01,4.650000095367431641e+00,1.934272949218750000e+03,1.046999969482421875e+02,4.889999866485595703e+00,6.869999885559082031e+00,7.800000190734863281e+00
5.870000076293945312e+01,4.610000133514404297e+00,1.988647949218750000e+03,1.038000030517578125e+02,5.289999961853027344e+00,7.210000038146972656e+00,7.500000000000000000e+00
5.929999923706054688e+01,4.679999828338623047e+00,1.988647949218750000e+03,1.010000000000000000e+02,5.469999790191650391e+00,7.389999866485595703e+00,7.599999904632568359e+00
5.959999847412109375e+01,4.690000057220458984e+00,1.988647949218750000e+03,1.005999984741210938e+02,5.500000000000000000e+00,7.460000038146972656e+00,7.400000095367431641e+00
6.000000000000000000e+01,4.730000019073486328e+00,2.055908935546875000e+03,9.905000305175781250e+01,5.440000057220458984e+00,7.369999885559082031e+00,7.199999809265136719e+00
6.020000076293945312e+01,5.349999904632568359e+00,2.055908935546875000e+03,9.876000213623046875e+01,5.840000152587890625e+00,7.460000038146972656e+00,7.000000000000000000e+00
6.050000000000000000e+01,5.389999866485595703e+00,2.055908935546875000e+03,9.929000091552734375e+01,5.800000190734863281e+00,7.280000209808349609e+00,7.199999809265136719e+00
6.079999923706054688e+01,5.420000076293945312e+00,2.118472900390625000e+03,1.001999969482421875e+02,5.940000057220458984e+00,7.329999923706054688e+00,6.900000095367431641e+00
6.109999847412109375e+01,5.900000095367431641e+00,2.118472900390625000e+03,9.775000000000000000e+01,6.369999885559082031e+00,7.400000095367431641e+00,7.000000000000000000e+00
6.129999923706054688e+01,6.139999866485595703e+00,2.118472900390625000e+03,9.623000335693359375e+01,6.530000209808349609e+00,7.340000152587890625e+00,6.800000190734863281e+00
6.159999847412109375e+01,6.469999790191650391e+00,2.164270019531250000e+03,9.373999786376953125e+01,6.969999790191650391e+00,7.519999980926513672e+00,6.800000190734863281e+00
6.200000000000000000e+01,6.510000228881835938e+00,2.164270019531250000e+03,9.427999877929687500e+01,6.949999809265136719e+00,7.579999923706054688e+00,6.800000190734863281e+00
6.229999923706054688e+01,6.559999942779541016e+00,2.164270019531250000e+03,9.381999969482421875e+01,6.960000038146972656e+00,7.690000057220458984e+00,6.400000095367431641e+00
6.270000076293945312e+01,6.699999809265136719e+00,2.202760009765625000e+03,9.025000000000000000e+01,7.280000209808349609e+00,7.960000038146972656e+00,6.400000095367431641e+00
6.300000000000000000e+01,6.780000209808349609e+00,2.202760009765625000e+03,8.898000335693359375e+01,7.340000152587890625e+00,8.029999732971191406e+00,6.300000190734863281e+00
6.340000152587890625e+01,6.789999961853027344e+00,2.202760009765625000e+03,8.881999969482421875e+01,7.309999942779541016e+00,8.039999961853027344e+00,6.300000190734863281e+00
6.390000152587890625e+01,6.889999866485595703e+00,2.331633056640625000e+03,9.270999908447265625e+01,7.449999809265136719e+00,8.149999618530273438e+00,6.099999904632568359e+00
6.450000000000000000e+01,7.360000133514404297e+00,2.331633056640625000e+03,9.741000366210937500e+01,7.820000171661376953e+00,8.350000381469726562e+00,6.000000000000000000e+00
6.500000000000000000e+01,7.599999904632568359e+00,2.331633056640625000e+03,9.766000366210937500e+01,8.090000152587890625e+00,8.460000038146972656e+00,5.900000095367431641e+00
6.550000000000000000e+01,7.809999942779541016e+00,2.395052978515625000e+03,9.719000244140625000e+01,8.390000343322753906e+00,8.640000343322753906e+00,6.199999809265136719e+00
6.590000152587890625e+01,8.039999961853027344e+00,2.395052978515625000e+03,1.039000015258789062e+02,8.310000419616699219e+00,8.409999847412109375e+00,5.900000095367431641e+00
6.650000000000000000e+01,8.449999809265136719e+00,2.395052978515625000e+03,1.039000015258789062e+02,8.640000343322753906e+00,8.420000076293945312e+00,6.000000000000000000e+00
6.709999847412109375e+01,8.960000038146972656e+00,2.476948974609375000e+03,1.005999984741210938e+02,9.140000343322753906e+00,8.640000343322753906e+00,5.800000190734863281e+00
6.750000000000000000e+01,9.760000228881835938e+00,2.476948974609375000e+03,9.470999908447265625e+01,1.001000022888183594e+01,8.810000419616699219e+00,5.900000095367431641e+00
6.790000152587890625e+01,1.002999973297119141e+01,2.476948974609375000e+03,9.611000061035156250e+01,1.030000019073486328e+01,9.010000228881835938e+00,6.000000000000000000e+00
6.850000000000000000e+01,1.006999969482421875e+01,2.526610107421875000e+03,9.970999908447265625e+01,1.040999984741210938e+01,9.100000381469726562e+00,5.900000095367431641e+00
6.919999694824218750e+01,1.006000041961669922e+01,2.526610107421875000e+03,9.823000335693359375e+01,1.023999977111816406e+01,9.100000381469726562e+00,5.900000095367431641e+00
6.990000152587890625e+01,1.009000015258789062e+01,2.526610107421875000e+03,1.000999984741210938e+02,1.025000000000000000e+01,9.119999885559082031e+00,5.800000190734863281e+00
7.059999847412109375e+01,1.001000022888183594e+01,2.591247070312500000e+03,1.020999984741210938e+02,1.011999988555908203e+01,9.180000305175781250e+00,5.800000190734863281e+00
7.140000152587890625e+01,1.023999977111816406e+01,2.591247070312500000e+03,9.973000335693359375e+01,1.011999988555908203e+01,9.250000000000000000e+00,5.599999904632568359e+00
7.219999694824218750e+01,1.028999996185302734e+01,2.591247070312500000e+03,1.016999969482421875e+02,9.569999694824218750e+00,8.909999847412109375e+00,5.699999809265136719e+00
7.300000000000000000e+01,1.047000026702880859e+01,2.667564941406250000e+03,1.026999969482421875e+02,9.640000343322753906e+00,8.949999809265136719e+00,5.699999809265136719e+00
7.369999694824218750e+01,1.093999958038330078e+01,2.667564941406250000e+03,1.074000015258789062e+02,9.979999542236328125e+00,9.029999732971191406e+00,6.000000000000000000e+00
7.440000152587890625e+01,1.143000030517578125e+01,2.667564941406250000e+03,1.085999984741210938e+02,1.084000015258789062e+01,9.329999923706054688e+00,5.900000095367431641e+00
7.519999694824218750e+01,1.377000045776367188e+01,2.723883056640625000e+03,1.045000000000000000e+02,1.243999958038330078e+01,1.030000019073486328e+01,6.000000000000000000e+00
7.600000000000000000e+01,1.318000030517578125e+01,2.723883056640625000e+03,1.036999969482421875e+02,1.239000034332275391e+01,1.064999961853027344e+01,5.900000095367431641e+00
7.690000152587890625e+01,1.377999973297119141e+01,2.723883056640625000e+03,1.078000030517578125e+02,1.197999954223632812e+01,1.039000034332275391e+01,6.000000000000000000e+00
7.800000000000000000e+01,1.381999969482421875e+01,2.789842041015625000e+03,1.109000015258789062e+02,1.206000041961669922e+01,1.080000019073486328e+01,6.300000190734863281e+00
7.900000000000000000e+01,1.413000011444091797e+01,2.789842041015625000e+03,1.153000030517578125e+02,1.392000007629394531e+01,1.240999984741210938e+01,6.300000190734863281e+00
8.009999847412109375e+01,1.719000053405761719e+01,2.789842041015625000e+03,1.046999969482421875e+02,1.581999969482421875e+01,1.275000000000000000e+01,6.300000190734863281e+00
8.090000152587890625e+01,1.761000061035156250e+01,2.797352050781250000e+03,1.030000000000000000e+02,1.330000019073486328e+01,1.147000026702880859e+01,6.900000095367431641e+00
8.169999694824218750e+01,1.097999954223632812e+01,2.797352050781250000e+03,1.076999969482421875e+02,9.390000343322753906e+00,1.018000030517578125e+01,7.500000000000000000e+00
8.250000000000000000e+01,9.470000267028808594e+00,2.797352050781250000e+03,1.145999984741210938e+02,8.159999847412109375e+00,9.779999732971191406e+00,7.599999904632568359e+00
8.259999847412109375e+01,9.029999732971191406e+00,2.856482910156250000e+03,1.198000030517578125e+02,8.649999618530273438e+00,1.025000000000000000e+01,7.800000190734863281e+00
8.319999694824218750e+01,9.609999656677246094e+00,2.856482910156250000e+03,1.235000000000000000e+02,1.023999977111816406e+01,1.110000038146972656e+01,7.699999809265136719e+00
8.390000152587890625e+01,1.086999988555908203e+01,2.856482910156250000e+03,1.265000000000000000e+02,1.152000045776367188e+01,1.151000022888183594e+01,7.500000000000000000e+00
8.469999694824218750e+01,1.281000041961669922e+01,2.985556884765625000e+03,1.301999969482421875e+02,1.248999977111816406e+01,1.175000000000000000e+01,7.500000000000000000e+00
8.559999847412109375e+01,1.585000038146972656e+01,2.985556884765625000e+03,1.356999969482421875e+02,1.414999961853027344e+01,1.268000030517578125e+01,7.500000000000000000e+00
8.640000152587890625e+01,1.889999961853027344e+01,2.985556884765625000e+03,1.335000000000000000e+02,1.488000011444091797e+01,1.284000015258789062e+01,7.199999809265136719e+00
8.719999694824218750e+01,1.907999992370605469e+01,3.124206054687500000e+03,1.330000000000000000e+02,1.407999992370605469e+01,1.256999969482421875e+01,7.500000000000000000e+00
8.800000000000000000e+01,1.593000030517578125e+01,3.124206054687500000e+03,1.283999938964843750e+02,1.456999969482421875e+01,1.318999958038330078e+01,7.400000095367431641e+00
8.859999847412109375e+01,1.469999980926513672e+01,3.124206054687500000e+03,1.331999969482421875e+02,1.371000003814697266e+01,1.311999988555908203e+01,7.400000095367431641e+00
8.909999847412109375e+01,1.572000026702880859e+01,3.162531982421875000e+03,1.343999938964843750e+02,1.431999969482421875e+01,1.368000030517578125e+01,7.199999809265136719e+00
8.969999694824218750e+01,1.852000045776367188e+01,3.162531982421875000e+03,1.316999969482421875e+02,1.620000076293945312e+01,1.410000038146972656e+01,7.500000000000000000e+00
9.050000000000000000e+01,1.910000038146972656e+01,3.162531982421875000e+03,1.323000030517578125e+02,1.485999965667724609e+01,1.347000026702880859e+01,7.500000000000000000e+00
9.150000000000000000e+01,1.904000091552734375e+01,3.260608886718750000e+03,1.291000061035156250e+02,1.572000026702880859e+01,1.427999973297119141e+01,7.199999809265136719e+00
9.219999694824218750e+01,1.781999969482421875e+01,3.260608886718750000e+03,1.296000061035156250e+02,1.671999931335449219e+01,1.493999958038330078e+01,7.400000095367431641e+00
9.309999847412109375e+01,1.586999988555908203e+01,3.260608886718750000e+03,1.183000030517578125e+02,1.652000045776367188e+01,1.531999969482421875e+01,7.599999904632568359e+00
9.340000152587890625e+01,1.507999992370605469e+01,3.280818115234375000e+03,1.198000030517578125e+02,1.538000011444091797e+01,1.514999961853027344e+01,7.900000095367431641e+00
9.380000305175781250e+01,1.331000041961669922e+01,3.280818115234375000e+03,1.229000015258789062e+02,1.240999984741210938e+01,1.339000034332275391e+01,8.300000190734863281e+00
9.409999847412109375e+01,1.236999988555908203e+01,3.280818115234375000e+03,1.238000030517578125e+02,1.285000038146972656e+01,1.372000026702880859e+01,8.500000000000000000e+00
9.440000152587890625e+01,1.322000026702880859e+01,3.274302001953125000e+03,1.173000030517578125e+02,1.431999969482421875e+01,1.459000015258789062e+01,8.600000381469726562e+00
9.469999694824218750e+01,1.477999973297119141e+01,3.274302001953125000e+03,1.145000000000000000e+02,1.472999954223632812e+01,1.443000030517578125e+01,8.899999618530273438e+00
9.469999694824218750e+01,1.468000030517578125e+01,3.274302001953125000e+03,1.108000030517578125e+02,1.394999980926513672e+01,1.385999965667724609e+01,9.000000000000000000e+00
9.500000000000000000e+01,1.493999958038330078e+01,3.331971923828125000e+03,1.163000030517578125e+02,1.397999954223632812e+01,1.386999988555908203e+01,9.300000190734863281e+00
9.590000152587890625e+01,1.444999980926513672e+01,3.331971923828125000e+03,1.164000015258789062e+02,1.334000015258789062e+01,1.361999988555908203e+01,9.399999618530273438e+00
9.700000000000000000e+01,1.414999961853027344e+01,3.331971923828125000e+03,1.096999969482421875e+02,1.406999969482421875e+01,1.430000019073486328e+01,9.600000381469726562e+00
9.750000000000000000e+01,1.259000015258789062e+01,3.366322021484375000e+03,1.094000015258789062e+02,1.323999977111816406e+01,1.394999980926513672e+01,9.800000190734863281e+00
9.769999694824218750e+01,1.011999988555908203e+01,3.366322021484375000e+03,1.096999969482421875e+02,1.143000030517578125e+01,1.306000041961669922e+01,9.800000190734863281e+00
9.769999694824218750e+01,1.031000041961669922e+01,3.366322021484375000e+03,1.224000015258789062e+02,1.085000038146972656e+01,1.234000015258789062e+01,1.010000038146972656e+01
9.809999847412109375e+01,9.710000038146972656e+00,3.402561035156250000e+03,1.326999969482421875e+02,9.319999694824218750e+00,1.090999984741210938e+01,1.039999961853027344e+01
9.800000000000000000e+01,9.199999809265136719e+00,3.402561035156250000e+03,1.381000061035156250e+02,9.159999847412109375e+00,1.055000019073486328e+01,1.080000019073486328e+01
9.769999694824218750e+01,8.949999809265136719e+00,3.402561035156250000e+03,1.393999938964843750e+02,8.909999847412109375e+00,1.053999996185302734e+01,1.080000019073486328e+01
9.790000152587890625e+01,8.680000305175781250e+00,3.473413085937500000e+03,1.443000030517578125e+02,8.619999885559082031e+00,1.046000003814697266e+01,1.039999961853027344e+01
9.800000000000000000e+01,8.510000228881835938e+00,3.473413085937500000e+03,1.468000030517578125e+02,8.920000076293945312e+00,1.072000026702880859e+01,1.039999961853027344e+01
9.809999847412109375e+01,8.770000457763671875e+00,3.473413085937500000e+03,1.518999938964843750e+02,9.039999961853027344e+00,1.051000022888183594e+01,1.030000019073486328e+01
9.880000305175781250e+01,8.800000190734863281e+00,3.578847900390625000e+03,1.576999969482421875e+02,8.979999542236328125e+00,1.039999961853027344e+01,1.019999980926513672e+01
9.919999694824218750e+01,8.630000114440917969e+00,3.578847900390625000e+03,1.641000061035156250e+02,8.899999618530273438e+00,1.038000011444091797e+01,1.010000038146972656e+01
9.940000152587890625e+01,8.979999542236328125e+00,3.578847900390625000e+03,1.663999938964843750e+02,9.659999847412109375e+00,1.085000038146972656e+01,1.010000038146972656e+01
9.980000305175781250e+01,9.369999885559082031e+00,3.689178955078125000e+03,1.670000000000000000e+02,1.019999980926513672e+01,1.138000011444091797e+01,9.399999618530273438e+00
1.000999984741210938e+02,9.560000419616699219e+00,3.689178955078125000e+03,1.623999938964843750e+02,1.052999973297119141e+01,1.185000038146972656e+01,9.500000000000000000e+00
1.004000015258789062e+02,9.449999809265136719e+00,3.689178955078125000e+03,1.671999969482421875e+02,1.015999984741210938e+01,1.164999961853027344e+01,9.199999809265136719e+00
1.008000030517578125e+02,9.479999542236328125e+00,3.794706054687500000e+03,1.676999969482421875e+02,9.810000419616699219e+00,1.153999996185302734e+01,8.800000190734863281e+00
1.010999984741210938e+02,9.340000152587890625e+00,3.794706054687500000e+03,1.651999969482421875e+02,9.939999580383300781e+00,1.168999958038330078e+01,8.500000000000000000e+00
1.014000015258789062e+02,9.470000267028808594e+00,3.794706054687500000e+03,1.643999938964843750e+02,1.010999965667724609e+01,1.182999992370605469e+01,8.300000190734863281e+00
1.020999984741210938e+02,9.560000419616699219e+00,3.908053955078125000e+03,1.663999938964843750e+02,9.899999618530273438e+00,1.167000007629394531e+01,8.000000000000000000e+00
1.025999984741210938e+02,9.590000152587890625e+00,3.908053955078125000e+03,1.573000030517578125e+02,1.003999996185302734e+01,1.184000015258789062e+01,7.800000190734863281e+00
1.029000015258789062e+02,9.909999847412109375e+00,3.908053955078125000e+03,1.573999938964843750e+02,1.059000015258789062e+01,1.231999969482421875e+01,7.800000190734863281e+00
1.033000030517578125e+02,1.028999996185302734e+01,4.009601074218750000e+03,1.576000061035156250e+02,1.089999961853027344e+01,1.263000011444091797e+01,7.699999809265136719e+00
1.035000000000000000e+02,1.031999969482421875e+01,4.009601074218750000e+03,1.566000061035156250e+02,1.165999984741210938e+01,1.340999984741210938e+01,7.400000095367431641e+00
1.036999969482421875e+02,1.106000041961669922e+01,4.009601074218750000e+03,1.531000061035156250e+02,1.207999992370605469e+01,1.356000041961669922e+01,7.199999809265136719e+00
1.040999984741210938e+02,1.122999954223632812e+01,4.084250000000000000e+03,1.511000061035156250e+02,1.202999973297119141e+01,1.335999965667724609e+01,7.500000000000000000e+00
1.044000015258789062e+02,1.164000034332275391e+01,4.084250000000000000e+03,1.643999938964843750e+02,1.181999969482421875e+01,1.272000026702880859e+01,7.500000000000000000e+00
1.046999969482421875e+02,1.130000019073486328e+01,4.084250000000000000e+03,1.661000061035156250e+02,1.157999992370605469e+01,1.252000045776367188e+01,7.300000190734863281e+00
1.050999984741210938e+02,9.989999771118164062e+00,4.148550781250000000e+03,1.648000030517578125e+02,1.089999961853027344e+01,1.215999984741210938e+01,7.400000095367431641e+00
1.053000030517578125e+02,9.430000305175781250e+00,4.148550781250000000e+03,1.663000030517578125e+02,9.819999694824218750e+00,1.156999969482421875e+01,7.199999809265136719e+00
1.055000000000000000e+02,8.380000114440917969e+00,4.148550781250000000e+03,1.645000000000000000e+02,9.329999923706054688e+00,1.150000000000000000e+01,7.300000190734863281e+00
1.056999969482421875e+02,8.350000381469726562e+00,4.230167968750000000e+03,1.716000061035156250e+02,9.020000457763671875e+00,1.138000011444091797e+01,7.300000190734863281e+00
1.063000030517578125e+02,8.500000000000000000e+00,4.230167968750000000e+03,1.808999938964843750e+02,9.289999961853027344e+00,1.151000022888183594e+01,7.199999809265136719e+00
1.068000030517578125e+02,8.579999923706054688e+00,4.230167968750000000e+03,1.793999938964843750e+02,9.859999656677246094e+00,1.185999965667724609e+01,7.199999809265136719e+00
1.070000000000000000e+02,8.270000457763671875e+00,4.294887207031250000e+03,1.806000061035156250e+02,9.140000343322753906e+00,1.143000030517578125e+01,7.300000190734863281e+00
1.071999969482421875e+02,7.969999790191650391e+00,4.294887207031250000e+03,1.848999938964843750e+02,8.460000038146972656e+00,1.085000038146972656e+01,7.199999809265136719e+00
1.075000000000000000e+02,7.530000209808349609e+00,4.294887207031250000e+03,1.888999938964843750e+02,7.800000190734863281e+00,1.015999984741210938e+01,7.400000095367431641e+00
1.076999969482421875e+02,7.880000114440917969e+00,4.386772949218750000e+03,1.925000000000000000e+02,7.860000133514404297e+00,1.031000041961669922e+01,7.400000095367431641e+00
1.079000015258789062e+02,7.900000095367431641e+00,4.386772949218750000e+03,1.883000030517578125e+02,8.050000190734863281e+00,1.032999992370605469e+01,7.099999904632568359e+00
1.080999984741210938e+02,7.920000076293945312e+00,4.386772949218750000e+03,1.841000061035156250e+02,8.069999694824218750e+00,1.036999988555908203e+01,7.099999904632568359e+00
1.085000000000000000e+02,7.989999771118164062e+00,4.444094238281250000e+03,1.861999969482421875e+02,8.010000228881835938e+00,1.023999977111816406e+01,7.099999904632568359e+00
1.090000000000000000e+02,8.050000190734863281e+00,4.444094238281250000e+03,1.975000000000000000e+02,7.880000114440917969e+00,9.779999732971191406e+00,7.000000000000000000e+00
1.095000000000000000e+02,8.270000457763671875e+00,4.444094238281250000e+03,2.073000030517578125e+02,7.670000076293945312e+00,9.260000228881835938e+00,7.000000000000000000e+00
1.099000015258789062e+02,8.140000343322753906e+00,4.507894042968750000e+03,2.081999969482421875e+02,7.730000019073486328e+00,9.189999580383300781e+00,6.699999809265136719e+00
1.096999969482421875e+02,7.860000133514404297e+00,4.507894042968750000e+03,2.193999938964843750e+02,7.610000133514404297e+00,8.699999809265136719e+00,7.199999809265136719e+00
1.090999984741210938e+02,7.480000019073486328e+00,4.507894042968750000e+03,2.323000030517578125e+02,7.030000209808349609e+00,7.780000209808349609e+00,7.199999809265136719e+00
1.086999969482421875e+02,6.989999771118164062e+00,4.545339843750000000e+03,2.380000000000000000e+02,6.440000057220458984e+00,7.300000190734863281e+00,7.099999904632568359e+00
1.090000000000000000e+02,6.849999904632568359e+00,4.545339843750000000e+03,2.385000000000000000e+02,6.650000095367431641e+00,7.710000038146972656e+00,7.199999809265136719e+00
1.094000015258789062e+02,6.920000076293945312e+00,4.545339843750000000e+03,2.453000030517578125e+02,6.730000019073486328e+00,7.800000190734863281e+00,7.199999809265136719e+00
1.095000000000000000e+02,6.559999942779541016e+00,4.607668945312500000e+03,2.401999969482421875e+02,6.269999980926513672e+00,7.300000190734863281e+00,7.000000000000000000e+00
1.095999984741210938e+02,6.170000076293945312e+00,4.607668945312500000e+03,2.450000000000000000e+02,5.929999828338623047e+00,7.170000076293945312e+00,6.900000095367431641e+00
1.100000000000000000e+02,5.889999866485595703e+00,4.607668945312500000e+03,2.383000030517578125e+02,5.769999980926513672e+00,7.449999809265136719e+00,7.000000000000000000e+00
1.101999969482421875e+02,5.849999904632568359e+00,4.657626953125000000e+03,2.373999938964843750e+02,5.719999790191650391e+00,7.429999828338623047e+00,7.000000000000000000e+00
