-0.17490414;-1.4234725;-1.4141312;-0.021351207
-0.21105053;-1.3557448;-1.3492186;0.38023636
-0.18880656;-1.3518897;-1.4058411;0.2781069
-0.20827003;-1.3732102;-1.4024127;0.19956978
-0.35563594;-1.274517;-1.4561921;0.48203966
-0.38066033;-1.2334714;-1.4920149;0.5761269
-0.45017254;-1.1998607;-1.5114809;0.6686182
-0.55583113;-1.2086128;-1.5282215;0.6038999
-0.5919775;-1.2416791;-1.3186702;0.88890016
-0.6003189;-1.2496644;-1.3054609;0.87916154
-0.7282214;-1.2370791;-1.1879548;1.1589397
-0.8755873;-1.2303755;-1.1940992;1.1652821
-0.57251406;-1.2473376;-1.0904601;1.2977617
-0.7170995;-1.2368821;-1.1045109;1.3081031
-0.86446536;-1.2445627;-1.0638175;1.3520645
-0.7282214;-1.2391013;-1.045269;1.4079032
-0.79773366;-1.2704164;-1.0534332;1.2692939
-0.95344096;-1.263784;-1.031414;1.333325
-0.7226604;-1.2739604;-1.1206267;1.1093496
-0.75602627;-1.2711856;-1.0989896;1.1631145
-0.65036774;-1.253382;-1.1765157;1.073429
-0.55305064;-1.2393594;-1.3006524;0.8754855
-0.6309043;-1.2600449;-1.2958984;0.8005666
-0.6809531;-1.2642447;-1.3439425;0.6886992
-0.6197824;-1.2458211;-1.4492112;0.547629
-0.48631892;-1.2143216;-1.4665493;0.6369333
-0.5057823;-1.1968936;-1.4927638;0.6554996
-0.6225629;-1.202103;-1.5150063;0.6000164
-0.53358716;-1.2101647;-1.5086759;0.5979893
-0.5252457;-1.2431262;-1.4870605;0.50348306
-0.46407497;-1.2419528;-1.4060409;0.66298056
-0.47241643;-1.2229612;-1.4573;0.6346224
-0.47241643;-1.2009853;-1.5432185;0.55461764
-0.46129447;-1.2128625;-1.4435413;0.69628155
-0.46407497;-1.1973288;-1.5186008;0.6035487
-0.46685544;-1.2035507;-1.4537967;0.6976752
-0.44461155;-1.2189311;-1.3752327;0.7896728
-0.45017254;-1.2136623;-1.4361115;0.6896733
-0.47241643;-1.2248998;-1.4172579;0.67392236
-0.44461155;-1.2289565;-1.3575419;0.7721566
-0.44739205;-1.2308444;-1.4333485;0.61080366
-0.43905059;-1.2622555;-1.38923;0.56847876
-0.3083676;-1.2553142;-1.4511847;0.46649054
-0.31114808;-1.2724118;-1.3979311;0.501216
-0.3055871;-1.2823395;-1.382426;0.48838288
-0.31114808;-1.3022078;-1.3014126;0.56968576
-0.33895296;-1.3008188;-1.3549572;0.46215713
-0.31114808;-1.3055168;-1.3164041;0.5086877
-0.31114808;-1.2932991;-1.3869679;0.41546005
-0.32505053;-1.3141294;-1.3560016;0.39031148
-0.31392857;-1.3100423;-1.3864456;0.34087884
-0.3055871;-1.2900952;-1.4667183;0.25701538
-0.3055871;-1.289848;-1.4408624;0.30942228
-0.327831;-1.2660233;-1.5494237;0.17783889
-0.3055871;-1.2725677;-1.513957;0.22339159
-0.31948954;-1.2874221;-1.4654613;0.2561476
-0.34451398;-1.2871642;-1.4641056;0.25382832
-0.30002615;-1.273969;-1.562591;0.10580135
-0.20827003;-1.2977154;-1.4766306;0.18408735
-0.19436754;-1.2840936;-1.5172851;0.1455533
-0.17212366;-1.3038433;-1.4357437;0.2271419
-0.15266018;-1.2897564;-1.5626005;0.030286875
-0.14153823;-1.289272;-1.5336282;0.08172341
-0.13875781;-1.2796881;-1.5979955;-0.014465488
-0.15266018;-1.2768073;-1.6034946;-0.007972041
-0.14153823;-1.2651688;-1.6717777;-0.10211475
-0.13319685;-1.2796748;-1.6501353;-0.11977151
-0.1610017;-1.2919649;-1.6571994;-0.19064943
-0.14431879;-1.3024849;-1.6640637;-0.25922304
-0.13875781;-1.3161384;-1.6680989;-0.32674673
-0.077586986;-1.3674586;-1.6214138;-0.43998164
-0.049782123;-1.3803495;-1.6005261;-0.46233985
0.0002666265;-1.4030008;-1.6160835;-0.58742607
0.016949544;-1.4118326;-1.6046481;-0.5945945
0.019730097;-1.388509;-1.6355522;-0.57441896
0.083681345;-1.4009298;-1.5934545;-0.53228
0.15875454;-1.4046142;-1.6152338;-0.58868796
0.19490093;-1.4485945;-1.5482163;-0.63650006
0.25885218;-1.5109384;-1.4605867;-0.7062417
0.22270578;-1.5312034;-1.4628408;-0.78971237
0.25885218;-1.4854895;-1.5263103;-0.7402499
0.3228034;-1.4928039;-1.5357609;-0.79747856
0.22270578;-1.4285063;-1.5758277;-0.6237633
0.09480329;-1.3543065;-1.6518971;-0.4888846
0.111486204;-1.3500836;-1.6799403;-0.5367164
-0.01919671;-1.3015939;-1.745143;-0.47804576
-0.15266018;-1.2817062;-1.7676396;-0.44921094
-0.1832456;-1.3153929;-1.7133365;-0.47923312
-0.17212366;-1.3733125;-1.6036735;-0.49323055
-0.22495295;-1.4372799;-1.5372869;-0.62981784
-0.19436754;-1.462269;-1.4979314;-0.6582719
-0.16934316;-1.4748085;-1.478728;-0.67602515
-0.1999285;-1.5162098;-1.3610537;-0.6149648
-0.13041629;-1.5681549;-1.3103614;-0.721447
-0.024757683;-1.5666589;-1.3381785;-0.77976555
0.003047179;-1.5114996;-1.4392982;-0.77307796
0.03085204;-1.5182523;-1.4037149;-0.72403824
0.1253887;-1.5528469;-1.3796983;-0.81249785
0.3228034;-1.5412631;-1.4442997;-0.9197571
0.42290092;-1.610499;-1.3422894;-1.0023131
0.40899855;-1.5831366;-1.32541;-0.870299
0.39787662;-1.5213401;-1.409813;-0.8037471
0.39787662;-1.481148;-1.5198857;-0.8612014
0.3283644;-1.4817655;-1.5416332;-0.9166479
0.36451066;-1.5049118;-1.5012597;-0.9456084
0.33948633;-1.5362862;-1.4538763;-0.98252976
0.39509606;-1.6186671;-1.3317404;-1.0755111
0.4729498;-1.6349607;-1.3089428;-1.0970352
0.559145;-1.6594816;-1.2711269;-1.1207232
0.6091937;-1.6645385;-1.2591211;-1.1207464
0.78158396;-1.6383133;-1.2927045;-1.0982499
1.1319256;-1.6704401;-1.242195;-1.1354904
1.1958767;-1.7691885;-1.078873;-1.1968842
1.1152426;-1.8434843;-0.97409135;-1.2892866
1.276511;-1.8334227;-0.9874513;-1.2780198
1.265389;-1.9247615;-0.7954333;-1.2648485
1.2236817;-1.8968908;-0.8296544;-1.2344282
1.1819745;-1.9172604;-0.8529263;-1.3700422
1.2153404;-2.0069318;-0.7196201;-1.4556682
1.2181206;-2.0317345;-0.57080984;-1.2662631
1.2181206;-1.9278352;-0.64389735;-0.9985427
0.8789012;-1.8511572;-0.693048;-0.7995012
0.97343785;-1.9059952;-0.5547768;-0.74516195
0.93173033;-2.049524;-0.29949144;-0.7922271
0.83719385;-2.0242205;-0.30614132;-0.7094367
0.72597426;-1.9358191;-0.40420038;-0.5630548
0.56192535;-1.9343491;-0.3738362;-0.5050088
0.47016925;-1.9021432;-0.33416763;-0.3135317
0.4451448;-1.8666135;-0.35208535;-0.21807748
0.2783155;-1.730545;-0.4362262;0.1494628
0.083681345;-1.6304753;-0.52223665;0.35785368
-0.12763587;-1.5553988;-0.67162204;0.33468783
-0.24441636;-1.468767;-0.7874014;0.44189778
-0.24719684;-1.4028182;-0.85758114;0.55547905
-0.122074895;-1.4733615;-0.7820728;0.4081219
0.008608151;-1.6140355;-0.5765033;0.25204992
0.08646177;-1.6907321;-0.47053134;0.15559636
0.19768134;-1.7586685;-0.34325638;0.12763484
0.2699741;-1.7201442;-0.37053928;0.22372992
0.26441315;-1.6231135;-0.53770506;0.27072635
0.16709593;-1.5382671;-0.70959556;0.2646425
0.08646177;-1.509475;-0.6991845;0.40681368
-0.12763587;-1.5125595;-0.6847514;0.40406722
-0.30280665;-1.4690142;-0.7876703;0.34963456
-0.3611969;-1.477022;-0.79638696;0.2903123
-0.21383101;-1.5200381;-0.71102566;0.28233606
-0.119294345;-1.5563699;-0.68042135;0.18138061
-0.09148949;-1.5163404;-0.73463607;0.23225558
-0.03866018;-1.5432246;-0.69874287;0.19301523
-0.013635738;-1.5400504;-0.72625893;0.14038397
0.0586569;-1.5516585;-0.70393807;0.12740733
0.07533982;-1.6422535;-0.5994827;-0.028178455
0.1253887;-1.635065;-0.57806504;0.025780937
0.12816912;-1.5696256;-0.745923;-0.0663002
0.20324232;-1.5986278;-0.72909224;-0.15776941
0.37285218;-1.6311687;-0.75616765;-0.36465815
0.5508034;-1.6873403;-0.64847064;-0.3748196
0.6926084;-1.7574471;-0.577395;-0.5225783
0.7009498;-1.7542142;-0.5500847;-0.47097102
0.9011451;-1.775451;-0.5434077;-0.5408475
1.0818768;-1.8238547;-0.476355;-0.6044835
1.6129501;-1.9557991;-0.31926867;-0.826829
1.640755;-2.0278697;-0.20754346;-0.91271144
1.7186086;-1.937302;-0.33340406;-0.81266004
1.5045111;-1.794004;-0.57468414;-0.75453365
1.510072;-1.8146409;-0.4972179;-0.67523295
1.4878281;-1.7901026;-0.5024849;-0.58439016
1.4044135;-1.8393638;-0.36734754;-0.5332213
1.2153404;-1.7833133;-0.41164482;-0.4058573
1.3209989;-1.8943216;-0.27605966;-0.60263026
1.6435356;-2.0160165;-0.101920985;-0.7513763
1.8659748;-2.0389855;-0.06547202;-0.78024274
2.0383651;-2.0338094;0.011998157;-0.6169129
2.3136334;-2.0841055;0.11354448;-0.6103418
2.0606089;-2.1664867;0.23437898;-0.71043766
1.8743162;-2.1329033;0.30087125;-0.4474806
1.5184137;-2.0317981;0.19945256;-0.27171224
1.3488036;-1.9877902;0.30448508;0.09160257
1.0929987;-1.9477324;0.40802798;0.45364678
0.70373034;-1.9396243;0.6538231;0.94654
0.45626676;-1.8345903;0.5205413;1.0747918
0.2616326;-1.9060915;0.76689947;1.2647727
0.24773009;-2.0503035;1.0349323;1.2025079
0.17265691;-1.9830772;1.0010533;1.3851551
0.26441315;-1.9376985;0.8865814;1.3205949
0.41733995;-2.030308;0.9733358;1.0888627
0.4284619;-2.1233578;1.0513357;0.87914675
0.45626676;-2.1302404;1.0652183;0.8692101
0.33948633;-2.0071876;0.90636253;1.0071075
0.17265691;-1.9424632;0.79635435;1.0315696
0.16709593;-1.9419354;0.7704247;0.9724828
0.07533982;-1.8092561;0.52052844;0.9608504
0.047534958;-1.8142662;0.47897947;0.84485966
0.06699843;-1.8325455;0.47624728;0.7596398
0.061437454;-1.7843516;0.4394901;0.8637654
0.19212037;-1.8590664;0.4709532;0.62004626
0.24494967;-1.8727975;0.5467329;0.70264
0.19768134;-1.8401237;0.56600964;0.8456613
0.19212037;-1.8108033;0.5290402;0.8793302
0.18099843;-1.7622433;0.40974844;0.8215078
0.117047176;-1.7074561;0.36512232;0.9342106
0.09758371;-1.6747475;0.3479767;1.0230079
0.014169124;-1.5811234;0.21714683;1.1171948
0.003047179;-1.6451343;0.23918794;0.8842108
0.022510516;-1.686561;0.33214545;0.89041144
0.025291068;-1.68759;0.28505564;0.7832312
0.036413014;-1.6568277;0.1981169;0.7028814
0.20880328;-1.698845;0.20436044;0.54168653
0.21992524;-1.6802299;0.23214585;0.65985894
0.22826676;-1.6821495;0.1653664;0.48982707
0.36173022;-1.7375002;0.2705259;0.47101077
0.4284619;-1.7373515;0.21627909;0.35776496
0.520218;-1.8005016;0.31168175;0.27877322
0.53134006;-1.8025908;0.32208654;0.27555233
0.5452424;-1.7976639;0.21428503;0.07121566
0.58416927;-1.859145;0.31040943;0.0010830299
0.6064133;-1.8678384;0.30003333;-0.061999798
0.6091937;-1.8635954;0.29954812;-0.059010983
0.63699853;-1.870441;0.28003022;-0.18809709
0.7676816;-1.9223484;0.33779976;-0.30848566
0.8344133;-1.955747;0.3642593;-0.4053948
0.89280355;-2.0139737;0.54075265;-0.32105267
0.9567548;-1.9604009;0.39144385;-0.4348591
1.0707548;-1.9963639;0.47319975;-0.43474513
1.2125598;-2.0582883;0.5209631;-0.6227287
1.434999;-2.1715841;0.7042295;-0.7122101
1.510072;-2.2263768;0.81539005;-0.72410226
1.521194;-2.2359502;0.8189106;-0.79803455
1.5184137;-2.2156997;0.7984391;-0.774243
1.5267551;-2.2101007;0.77393585;-0.8266573
1.5045111;-2.1955967;0.7725783;-0.8156369
1.5684623;-2.1914914;0.723279;-0.91858244
1.5823648;-2.09443;0.62155926;-0.7624838
1.6324136;-2.097223;0.6441826;-0.7778767
1.7630965;-2.1486726;0.80682427;-0.690434
1.8993406;-2.2630928;0.94968;-0.88860196
2.549975;-2.54021;1.3843113;-1.1562566
2.3859262;-2.5670793;1.4136647;-1.2302135
2.5527554;-2.4920404;1.3466383;-1.1018517
2.5638773;-2.5505826;1.5390475;-1.0088891
2.6500726;-2.9236965;2.0959814;-1.4218127
3.5009022;-3.1563945;2.4199085;-1.7201341
3.6176827;-2.7678106;2.0400932;-0.95784706
1.7742184;-2.2346656;1.4704077;0.00050061644
1.3543648;-2.0590127;1.2660198;0.25710464
1.2320231;-2.1668382;1.4885268;0.23888491
1.3932915;-2.4207444;1.8326335;-0.1135152
1.7436332;-2.5860991;2.020371;-0.42969063
2.2830482;-2.7006085;2.2040517;-0.5918637
3.1283166;-2.972556;2.606954;-0.9140767
3.9763656;-3.0487058;2.6408367;-1.1766942
4.0264144;-2.9356925;2.5877655;-0.8966272
3.1505606;-3.051678;2.7399623;-1.0708596
2.8085604;-2.948979;2.61399;-0.9446284
3.0921702;-3.0641577;2.7386987;-1.1797833
3.8707073;-3.316089;3.172244;-1.3395828
4.0319757;-3.1006596;2.8763614;-1.0929682
4.0152926;-3.2616527;3.0523446;-1.4348855
3.6760728;-3.446329;3.3793664;-1.5413764
3.1338775;-3.4782555;3.4912057;-1.4502133
2.914219;-3.3493938;3.4059985;-1.1300851
2.4220726;-2.8505373;2.8088112;-0.35687724
2.1607065;-2.941241;2.9967422;-0.3535748
2.397048;-3.1992366;3.391367;-0.5920851
2.830804;-3.2342541;3.516292;-0.49048528
2.8029995;-3.0928183;3.3366425;-0.27882782
2.875292;-3.1017723;3.444842;-0.14181502
2.739048;-3.0061095;3.3479881;0.01899934
2.6556334;-3.1666667;3.6427531;-0.049908523
2.2218773;-3.0431046;3.534096;0.19496165
1.5350964;-2.7501462;3.1243708;0.5322516
1.5879259;-2.6112766;3.0121937;0.82194984
1.4210964;-2.2901864;2.640537;1.3112592
1.2792915;-2.2461233;2.683223;1.5584588
1.2097793;-2.21807;2.6473503;1.5943857
1.1347061;-2.1548219;2.4656875;1.4480317
1.0874379;-2.213027;2.556167;1.3808762
1.1597307;-2.1928136;2.5018497;1.3338417
1.168072;-2.1563787;2.4475381;1.3010644
1.1208037;-2.1354249;2.4031944;1.2641683
1.2181206;-2.2650676;2.5955114;1.1126474
1.3265598;-2.3442879;2.5432749;0.64867705
1.3793893;-2.436769;2.7095325;0.6075043
1.3488036;-2.3567452;2.5265222;0.53220975
1.3571451;-2.282145;2.3325822;0.3974252
1.3182184;-2.2993815;2.2809591;0.22105381
1.3543648;-2.322735;2.2659972;0.08768607
1.3793893;-2.256609;2.1166708;-0.014966668
1.3877306;-2.2831788;2.1028306;-0.14515726
1.4767061;-2.3945005;2.2680876;-0.26735297
1.5823648;-2.4492314;2.3403356;-0.3896243
1.5907062;-2.606021;2.4910536;-0.713207
1.7964625;-2.6577086;2.51108;-0.8821402
1.8437306;-2.6334975;2.5698764;-0.7133143
1.9577309;-2.528648;2.4252453;-0.62791646
1.8631942;-2.468614;2.291754;-0.67261404
1.4989501;-2.352065;2.1699538;-0.49646118
1.3432429;-2.160748;1.8494879;-0.38642803
1.0512915;-2.1043603;1.8041407;-0.2626057
1.04295;-2.0481162;1.7445979;-0.21067727
1.0846573;-2.080387;1.7760769;-0.3114147
1.1069012;-2.1766894;1.9208862;-0.42441446
1.0207062;-2.049545;1.7794725;-0.23635174
0.9372913;-1.901486;1.548894;-0.13643032
0.8149499;-1.7571702;1.398256;0.11548978
0.912267;-1.772188;1.4387898;0.09099062
0.91782796;-1.7804847;1.3707744;-0.081526905
0.92338896;-1.7878542;1.3812358;-0.087287016
0.9428523;-1.7590561;1.3528609;-0.06844025
0.95953536;-1.6757271;1.2217375;-0.059191607
1.0207062;-1.5827273;1.1008738;0.015444813
0.9845598;-1.5609915;1.0015794;-0.13240181
0.90670604;-1.5055281;1.0594937;0.16779363
0.80104744;-1.3331473;0.8094136;0.3319109
0.66480345;-1.208792;0.6077131;0.40988082
0.6258766;-1.2819533;0.746377;0.39031008
0.6453401;-1.2924355;0.7777941;0.36850438
0.5452424;-1.1754533;0.55845547;0.38350615
0.43680343;-1.1156583;0.4575294;0.3939005
0.35894966;-1.1379008;0.52136385;0.44005775
0.34782773;-1.1251597;0.51370215;0.44819057
0.40065703;-1.1011728;0.46092287;0.40320256
0.6425595;-1.0744246;0.34847912;0.2605655
0.5090961;-1.0472455;0.33750227;0.27114978
0.41733995;-1.0755413;0.3978403;0.22597234
0.42568147;-1.0768051;0.41006353;0.21332005
0.49241313;-1.197639;0.52294797;-0.06912656
0.6258766;-1.3163857;0.7021358;-0.19439737
0.59251076;-1.2578034;0.60724676;-0.19820578
0.5508034;-1.2382809;0.5719727;-0.23704243
0.59251076;-1.2946728;0.64941734;-0.36798403
0.72875464;-1.437672;0.8261026;-0.5651587
0.7482181;-1.4479918;0.86840767;-0.50876445
0.58138883;-1.309402;0.59152055;-0.44783184
0.60363275;-1.3410475;0.6123207;-0.5370791
0.6203156;-1.2717832;0.53429943;-0.4857516
0.5508034;-1.1762855;0.40332392;-0.3958857
0.5508034;-1.1984203;0.44455165;-0.42234638
0.6314376;-1.2484071;0.45819265;-0.64275646
0.6926084;-1.341804;0.6458412;-0.6344482
0.80938894;-1.3110838;0.56572807;-0.73170704
0.8761206;-1.3476591;0.63137037;-0.782446
0.94841343;-1.4217985;0.79259497;-0.7631959
0.998462;-1.365214;0.667498;-0.82400763
1.0290476;-1.3308506;0.6439007;-0.814349
1.04295;-1.3840092;0.6918275;-0.9284072
1.1569501;-1.4484799;0.791596;-1.0159241
1.2570475;-1.4422233;0.83587265;-0.97832537
1.3237792;-1.4578995;0.81512266;-1.1124654
1.4600234;-1.5011843;0.83092505;-1.2717571
1.4572428;-1.4503115;0.84314764;-1.1335441
1.4489014;-1.3630657;0.73691434;-1.0537158
1.3710476;-1.233795;0.5926036;-0.87873304
1.2904134;-1.1305835;0.4426904;-0.8285733
1.2209011;-1.1653274;0.5004684;-0.88100594
1.2292428;-1.1806949;0.5550805;-0.84634584
1.179194;-1.1254234;0.49597615;-0.79890543
1.0985597;-1.0897514;0.47436684;-0.70574486
1.0707548;-1.0738722;0.46532944;-0.6982787
1.009584;-1.1295146;0.56838214;-0.76108676
1.0123645;-1.1761675;0.6108402;-0.8584072
1.0234865;-1.201768;0.6373422;-0.95403737
1.0179256;-1.2334436;0.7503952;-0.88439405
0.99568176;-1.2115684;0.7379009;-0.8736151
1.026267;-1.1357863;0.59615105;-0.9162825
0.9873401;-1.1229069;0.6756482;-0.74962914
0.9817792;-1.1548749;0.77218705;-0.6509484
1.0012425;-1.1781096;0.86326057;-0.5622494
0.97621816;-1.1329709;0.8064282;-0.51602596
0.89280355;-1.0728325;0.81458294;-0.30981928
0.7537791;-1.003021;0.75907505;-0.20004897
0.6425595;-0.9605045;0.74181354;-0.095315196
0.45904732;-0.8846969;0.7185529;0.06691277
0.42290092;-0.93262184;0.8516557;0.118621536
0.36451066;-0.8941349;0.78898627;0.096563816
0.3283644;-0.8907885;0.84783703;0.20533992
0.36173022;-0.93568236;0.9202707;0.15296815
0.33948633;-0.9157002;0.88346344;0.11090091
0.29499844;-0.81243026;0.7796361;0.2652446
0.23660815;-0.75750494;0.7069139;0.31779778
0.16987649;-0.71397847;0.68911815;0.4095489
0.0586569;-0.6511934;0.6120738;0.4813295
-0.047001705;-0.56298023;0.58418995;0.72656596
-0.15822116;-0.5173783;0.5478268;0.7575197
-0.14987975;-0.57157815;0.6584569;0.7577501
-0.17212366;-0.6285726;0.74349964;0.6919232
-0.24163587;-0.5790592;0.6924076;0.7423874
-0.21661149;-0.5569817;0.7299507;0.86017543
-0.23329441;-0.5453026;0.77054715;0.9720013
-0.37509933;-0.4210658;0.5882505;1.0398952
-0.3611969;-0.3666793;0.49455124;1.0317601
-0.3834408;-0.31394494;0.42529467;1.0878909
-0.4168067;-0.32815558;0.37935358;0.91047317
-0.4195872;-0.39379162;0.52035195;0.8760602
-0.46685544;-0.37656757;0.50904256;0.8778167
-0.43905059;-0.32378668;0.4202042;0.8738931
-0.4362701;-0.25597757;0.2797914;0.8223946
-0.42514816;-0.20703448;0.18893167;0.80640054
-0.4557335;-0.19496877;0.21174859;0.8681656
-0.44461155;-0.2114311;0.24336196;0.8438378
-0.43348962;-0.20857011;0.22305201;0.77627224
-0.42792866;-0.17491488;0.1555793;0.75099456
-0.4362701;-0.14247549;0.0986358;0.7167099
-0.4195872;-0.08914298;-0.0032090486;0.7080776
-0.44739205;-0.0796683;0.035228767;0.7515506
-0.43905059;-0.13396026;0.070066966;0.59225833
-0.4557335;-0.13379659;0.053081345;0.53411734
-0.43070912;-0.118192606;0.077205725;0.5910144
-0.37509933;-0.17975599;0.16309848;0.5244896
-0.35007498;-0.28651842;0.2856464;0.36757416
-0.2889042;-0.39204282;0.41345564;0.20582134
-0.16378212;-0.45006308;0.42279935;-0.028353719
-0.09705046;-0.43233556;0.40475544;-0.016573235
-0.0942699;-0.46955475;0.47530052;-0.06556397
-0.03587976;-0.45591873;0.4470372;-0.12302278
0.036413014;-0.49865976;0.4827375;-0.22016802
0.04475454;-0.5551585;0.55400795;-0.34467128
0.19212037;-0.61467165;0.5893921;-0.5218002
0.23660815;-0.6541128;0.6106485;-0.639924
0.25885218;-0.6322683;0.6317865;-0.58003175
0.3672912;-0.5377645;0.46656206;-0.6028283
0.3839741;-0.4715855;0.38247046;-0.5425725
0.40343758;-0.4423242;0.4721054;-0.31903028
0.39231566;-0.33854166;0.29638878;-0.3422861
0.3895351;-0.23686388;0.1660081;-0.25298977
0.34782773;-0.23536053;0.21846542;-0.21321958
0.31724232;-0.27237347;0.28145126;-0.25601345
0.33392537;-0.2106178;0.18064663;-0.26364496
0.3228034;-0.17304224;0.11972665;-0.29541618
0.33392537;-0.13979276;0.11345762;-0.217684
0.2783155;-0.090838246;0.06012263;-0.18501168
0.26719356;-0.051353917;0.025315646;-0.15023004
0.17265691;-0.03775244;0.0066728992;-0.19954452
0.19768134;-0.12808965;0.14960372;-0.29868054
0.17265691;-0.17088193;0.26069453;-0.30316487
0.17821787;-0.20063682;0.32028264;-0.3418551
0.1865594;-0.21755975;0.2801156;-0.52818006
0.22270578;-0.22737774;0.34492025;-0.43003538
0.17265691;-0.15655738;0.14963952;-0.5801929
0.19490093;-0.18885247;0.24428879;-0.575603
0.17821787;-0.09924435;0.16146281;-0.516752
0.19768134;-0.033915903;0.15609673;-0.38016373
0.19212037;-0.04731612;0.18347566;-0.39824235
0.18099843;-0.07401926;0.22900331;-0.49846956
0.1643155;-0.026695374;0.16138545;-0.5280188
0.21992524;-0.08954341;0.2474226;-0.5896054
0.2532912;-0.13032354;0.2792;-0.67883044
0.25051063;-0.058749583;0.17322448;-0.75690764
0.26719356;0.0036671944;0.1484782;-0.67313415
0.25607163;0.08985914;0.058499604;-0.68850344
0.2616326;0.0840186;0.044669796;-0.7474307
0.2616326;0.10310437;0.059043143;-0.68809944
0.25051063;0.15554263;-0.04081984;-0.7643093
0.25607163;0.17509618;-0.10174933;-0.7962798
0.25051063;0.1856881;-0.06777924;-0.7572123
0.26719356;0.2605172;-0.18554625;-0.7413281
0.2532912;0.27509704;-0.16247702;-0.7673047
0.24773009;0.2762726;-0.09661792;-0.7496427
0.23660815;0.31526944;-0.22304063;-0.9488961
0.24773009;0.30571216;-0.17861447;-0.90980935
0.26719356;0.3265946;-0.17584737;-0.8441342
0.2616326;0.36612558;-0.17802535;-0.8460576
0.26441315;0.36926514;-0.2281586;-0.7966699
0.2532912;0.45872322;-0.36795664;-0.6174532
0.13094968;0.57386637;-0.52429086;-0.5615677
0.06421787;0.5496176;-0.42957646;-0.7202515
0.022510516;0.59285444;-0.4571611;-0.71259135
0.008608151;0.62372124;-0.46533984;-0.780529
0.04475454;0.5599877;-0.35719904;-0.78385633
0.0586569;0.549888;-0.36334604;-0.9206416
0.039193433;0.5917456;-0.338562;-0.8687863
