best epoch, train loss, train mae, valid loss, valid mae, test loss, test mae
00000069, 0.03179072, 0.11977341, 0.02335679, 0.12035561, 0.08471541, 0.18690519
00000045, 0.02786780, 0.11137366, 0.02737574, 0.13810638, 0.07021858, 0.19180711
00000128, 0.01694254, 0.09265252, 0.03735573, 0.15619616, 0.05710715, 0.16838621
