best epoch, train loss, train mae, valid loss, valid mae, test loss, test mae
00000198, 0.01436026, 0.08616492, 0.13400361, 0.28344649, 0.04809420, 0.15742944
00000030, 0.11133522, 0.24590752, 0.02196343, 0.10637616, 0.02699778, 0.12852049
00000182, 0.01446885, 0.08276685, 0.01636141, 0.09336548, 0.01865789, 0.11031968
